Model,1st Layer,2nd Layer,3rd Layer,4th Layer,Accuracy,Loss
model_2206,c_8,c_9,m_1,c_12,0.9735,0.086021245
model_2207,c_6,c_6,c_6,c_4,0.9782,0.06832078
model_2208,c_3,m_3,c_11,c_8,0.9744,0.08677599
model_2209,c_4,m_2,m_1,c_3,0.932,0.24130677
model_2210,c_10,c_1,c_11,m_1,0.9805,0.059434667
model_2211,c_4,c_9,c_2,s,0.9786,0.06428707
model_2212,c_8,c_2,c_11,c_10,0.9804,0.06242729
model_2213,c_3,c_4,c_11,c_3,0.9801,0.060597226
model_2214,c_11,c_5,c_8,m_3,0.9782,0.06322102
model_2215,c_3,c_9,c_6,c_12,0.9797,0.060792852
model_2216,c_4,c_12,m_1,m_2,0.9748,0.08066392
model_2217,c_7,c_6,c_3,c_7,0.9789,0.065778576
model_2218,c_2,m_2,c_9,c_7,0.9679,0.10966755
model_2219,c_11,c_5,c_8,c_9,0.9794,0.06408648
model_2220,c_12,c_10,c_8,c_5,0.9776,0.06468073
model_2221,c_5,c_12,c_7,c_2,0.9815,0.057223175
model_2222,m_1,c_11,c_6,m_1,0.9573,0.14213212
model_2223,c_10,c_10,c_4,c_10,0.9805,0.059745856
model_2224,c_11,c_4,c_12,c_7,0.9806,0.059350453
model_2225,c_1,c_8,c_12,c_9,0.9813,0.060944453
model_2226,m_1,c_2,s,-,0.9334,0.22529267
model_2227,c_8,c_5,c_6,c_6,0.9807,0.061991002
model_2228,c_11,c_8,s,-,0.9764,0.07130716
model_2229,c_9,c_9,c_1,c_8,0.9793,0.06297002
model_2230,c_5,c_3,c_2,c_1,0.9795,0.06143571
model_2231,c_12,c_3,m_1,c_5,0.973,0.0879638
model_2232,c_9,c_10,c_1,c_1,0.9796,0.060720142
model_2233,c_8,c_3,c_7,c_10,0.9798,0.06096791
model_2234,c_11,c_5,c_12,c_9,0.9804,0.059157524
model_2235,c_12,c_4,c_8,m_1,0.9809,0.062172648
model_2236,c_8,c_8,c_7,m_3,0.9792,0.06294638
model_2237,m_1,m_1,c_2,c_4,0.8334,0.52857095
model_2238,c_7,m_3,m_3,m_2,0.6121,1.5446007
model_2239,c_9,c_5,c_9,c_2,0.9805,0.060228463
model_2240,c_10,c_7,c_1,c_6,0.9813,0.057998743
model_2241,c_4,m_3,m_2,c_8,0.861,0.5435748
model_2242,c_6,c_2,c_7,m_1,0.979,0.0612676
model_2243,c_7,c_8,c_6,c_6,0.9784,0.06556745
model_2244,c_3,c_9,c_8,m_3,0.9801,0.06312983
model_2245,c_4,m_1,c_6,c_11,0.9663,0.1150913
model_2246,c_12,c_6,c_12,c_11,0.9801,0.06089119
model_2247,c_12,c_9,c_7,c_10,0.9785,0.065710306
model_2248,c_2,c_9,c_10,c_8,0.9799,0.06274603
model_2249,c_10,c_3,m_2,c_12,0.9794,0.06663956
model_2250,c_4,m_3,m_3,c_9,0.5983,1.5098037
model_2251,c_1,c_8,c_10,c_9,0.974,0.0829465
model_2252,c_12,c_7,c_3,c_7,0.9718,0.0849329
model_2253,c_2,c_6,m_3,c_5,0.9699,0.104406
model_2254,c_8,m_2,c_7,c_10,0.951,0.169539
model_2255,c_11,m_3,c_8,c_5,0.9407,0.200365
model_2256,c_11,c_2,c_10,c_5,0.9738,0.0832416
model_2257,c_11,c_7,c_11,m_3,0.9725,0.0821483
model_2258,c_1,c_6,c_6,c_8,0.972,0.0888211
model_2259,c_5,m_1,c_11,c_12,0.9529,0.158473
model_2260,c_12,c_11,m_1,c_4,0.9615,0.131956
model_2261,c_7,m_3,c_2,c_11,0.9238,0.258833
model_2262,c_11,c_6,c_6,c_3,0.9733,0.0836532
model_2263,c_6,c_9,s,-,0.9687,0.102225
model_2264,m_1,c_7,c_7,m_3,0.9341,0.215048
model_2265,c_6,c_7,c_12,c_6,0.9733,0.0827137
model_2266,m_3,c_1,c_1,c_12,0.8272,0.545806
model_2267,m_1,c_8,c_11,s,0.9337,0.21582
model_2268,c_5,c_7,c_11,c_12,0.9752,0.0818678
model_2269,c_6,c_1,c_5,c_2,0.9724,0.0881503
model_2270,c_2,c_1,c_5,c_8,0.9733,0.0889568
model_2271,m_3,m_1,m_2,c_7,0.1135,2.30107
model_2272,m_2,m_1,c_2,c_10,0.7416,0.84277
model_2273,c_7,m_1,c_8,c_4,0.9509,0.170292
model_2274,c_2,c_1,c_1,c_12,0.9739,0.0817163
model_2275,c_8,c_1,c_9,m_3,0.9747,0.0821973
model_2276,c_12,m_2,m_1,c_2,0.9378,0.239348
model_2277,c_6,c_1,c_12,c_7,0.9724,0.0870303
model_2278,c_11,c_9,c_11,c_1,0.9726,0.0850104
model_2279,c_10,c_1,m_1,c_10,0.9578,0.145329
model_2280,c_9,c_5,c_2,c_8,0.971,0.0890321
model_2281,m_2,c_4,s,-,0.9072,0.312952
model_2282,c_1,c_1,c_9,c_7,0.9742,0.0809204
model_2283,c_1,c_5,c_6,m_2,0.9743,0.0819342
model_2284,c_6,c_8,c_12,c_11,0.9729,0.0854475
model_2285,c_3,m_3,c_6,c_11,0.9536,0.1565
model_2286,c_11,c_3,c_2,s,0.9738,0.0816442
model_2287,m_3,c_9,m_1,m_1,0.7563,0.837233
model_2288,c_1,c_10,c_7,c_9,0.9744,0.0824421
model_2289,c_8,c_6,c_6,m_2,0.9747,0.08224
model_2290,m_3,c_11,c_3,c_5,0.8379,0.521351
model_2291,c_1,m_2,c_10,c_7,0.9463,0.177613
model_2292,m_1,c_1,c_5,m_2,0.9375,0.207409
model_2293,c_6,c_3,m_2,c_1,0.9639,0.119557
model_2294,m_3,m_3,c_7,c_10,0.1135,2.30104
model_2295,c_6,c_11,c_8,c_3,0.9736,0.0826269
model_2296,c_3,c_3,c_8,s,0.9715,0.0873933
model_2297,c_8,c_11,m_1,c_12,0.9611,0.132249
model_2298,c_7,c_4,c_6,c_8,0.9739,0.0828105
model_2299,c_2,c_7,c_4,c_6,0.9735,0.0830536
model_2300,m_2,m_2,c_5,c_9,0.663,1.03979
model_2301,c_9,c_1,c_12,c_1,0.9723,0.0882366
model_2302,m_3,c_9,c_8,c_9,0.8345,0.528562
model_2303,c_10,c_10,m_3,c_5,0.9521,0.159886
model_2304,c_5,c_3,c_8,c_3,0.9727,0.0850514
model_2305,c_11,c_3,c_8,c_2,0.973,0.0852712
model_2306,c_12,c_8,c_1,m_3,0.974,0.0823976
model_2307,c_3,m_3,c_2,c_6,0.9523,0.16351
model_2308,m_2,m_1,c_5,c_5,0.7482,0.830127
model_2309,c_2,c_8,c_9,c_2,0.9729,0.0867129
model_2310,m_1,m_1,c_11,s,0.8002,0.670263
model_2311,c_2,c_8,c_12,c_8,0.9726,0.0847191
model_2312,c_4,c_10,m_3,c_1,0.9524,0.161414
model_2313,m_2,c_4,c_5,c_12,0.9362,0.216597
model_2314,c_8,m_2,c_1,c_4,0.9482,0.173438
model_2315,c_3,c_1,m_3,c_10,0.9512,0.168062
model_2316,m_3,c_7,m_3,m_2,0.56,1.99616
model_2317,c_11,c_2,c_1,c_12,0.9735,0.0837705
model_2318,m_1,c_11,c_6,c_2,0.9357,0.209159
model_2319,m_2,c_8,c_11,c_11,0.9327,0.222405
model_2320,m_3,c_8,c_12,c_10,0.8376,0.519233
model_2321,c_10,c_11,c_9,c_2,0.9739,0.0843152
model_2322,m_1,m_3,c_5,c_3,0.4669,1.60475
model_2323,c_11,c_3,c_6,c_11,0.9738,0.0861332
model_2324,c_4,c_12,m_2,s,0.9694,0.110317
model_2325,c_8,c_12,m_3,c_9,0.9733,0.0940876
model_2326,c_6,c_6,c_12,m_1,0.9724,0.0832481
model_2327,c_3,c_2,c_6,c_8,0.9734,0.0850009
model_2328,m_1,c_7,c_5,s,0.9364,0.208642
model_2329,m_2,c_12,c_12,m_1,0.9308,0.227282
model_2330,c_5,m_3,c_7,c_1,0.9398,0.20838
model_2331,c_4,m_1,c_5,m_3,0.9492,0.17269
model_2332,c_3,c_3,c_3,c_10,0.9741,0.0824544
model_2333,m_1,c_7,c_12,m_2,0.9391,0.205124
model_2334,c_10,c_7,c_10,c_5,0.975,0.0824889
model_2335,c_7,c_6,c_12,c_2,0.9742,0.0801924
model_2336,m_1,c_5,c_2,c_2,0.9385,0.202435
model_2337,c_3,c_6,c_8,c_11,0.9728,0.08654
model_2338,c_4,c_3,c_10,c_12,0.9727,0.0848153
model_2339,c_11,c_7,c_9,c_4,0.9733,0.0852092
model_2340,c_3,m_3,c_9,c_9,0.9614,0.136077
model_2341,c_8,m_3,c_3,c_11,0.9486,0.180837
model_2342,c_11,c_1,c_11,c_12,0.9736,0.0803674
model_2343,m_3,m_3,c_5,c_1,0.1135,2.30107
model_2344,c_6,c_11,c_2,c_7,0.9727,0.087106
model_2345,c_4,m_3,c_9,c_3,0.9357,0.222871
model_2346,c_9,m_1,c_2,c_7,0.9518,0.161959
model_2347,c_3,m_2,c_7,m_2,0.9539,0.158602
model_2348,c_9,m_3,c_11,c_8,0.9581,0.143315
model_2349,c_6,c_4,c_1,c_2,0.9747,0.0840349
model_2350,c_1,c_12,c_1,c_11,0.9745,0.0815911
model_2351,c_6,c_4,m_2,m_3,0.958,0.144391
model_2352,c_12,c_5,c_5,m_2,0.973,0.0869166
model_2353,c_9,c_12,s,-,0.9693,0.104341
model_2354,c_7,c_5,m_1,c_3,0.9586,0.141564
model_2355,c_10,c_4,c_12,c_8,0.9744,0.0813993
model_2356,m_2,c_3,c_5,c_10,0.9319,0.22387
model_2357,m_1,c_5,m_3,c_12,0.9262,0.333313
model_2358,c_9,c_2,m_2,c_8,0.9613,0.130057
model_2359,c_6,c_4,c_4,c_1,0.9741,0.0801151
model_2360,m_1,c_8,c_3,c_5,0.9359,0.211964
model_2361,m_2,c_12,m_3,s,0.8742,0.530793
model_2362,c_3,c_7,c_2,c_12,0.9725,0.0852606
model_2363,c_5,c_10,c_12,c_2,0.9743,0.0809044
model_2364,c_4,c_1,c_3,c_8,0.9734,0.0795863
model_2365,m_3,c_2,c_12,m_3,0.8349,0.524288
model_2366,c_12,m_2,c_4,m_2,0.951,0.167763
model_2367,c_4,m_1,c_6,m_3,0.9476,0.175526
model_2368,c_2,c_12,c_2,c_11,0.9723,0.0862826
model_2369,c_6,c_11,c_10,c_4,0.9704,0.0883721
model_2370,c_12,c_4,c_2,c_6,0.9734,0.0868033
model_2371,c_10,c_3,c_1,c_4,0.9737,0.0849209
model_2372,c_8,m_2,c_5,c_10,0.9511,0.164461
model_2373,c_12,c_4,m_2,c_10,0.9563,0.149529
model_2374,m_1,c_5,c_4,c_1,0.9329,0.219666
model_2375,c_4,c_10,c_2,m_1,0.9744,0.0826427
model_2376,c_1,c_12,c_7,c_11,0.9747,0.081467
model_2377,c_7,m_3,c_7,c_4,0.9145,0.281141
model_2378,c_8,m_1,m_1,c_7,0.9127,0.315666
model_2379,c_11,m_2,c_3,c_1,0.9531,0.160019
model_2380,c_2,c_1,c_3,c_9,0.9735,0.0837241
model_2381,m_3,c_4,s,-,0.8101,0.62372
model_2382,c_8,c_4,c_6,s,0.9732,0.0825979
model_2383,c_4,m_3,c_5,s,0.9255,0.249445
model_2384,c_7,c_6,c_4,c_9,0.9741,0.0841549
model_2385,c_2,c_2,c_5,c_1,0.9725,0.0826686
model_2386,c_4,c_2,c_3,s,0.9738,0.0818698
model_2387,c_8,c_5,s,-,0.97,0.106308
model_2388,c_2,m_3,c_3,c_6,0.9469,0.178403
model_2389,c_6,c_7,c_5,c_1,0.9731,0.0842956
model_2390,c_3,c_7,c_12,m_3,0.9747,0.0832334
model_2391,c_4,m_1,c_10,c_5,0.9495,0.171404
model_2392,c_4,c_12,c_3,c_8,0.974,0.0803533
model_2393,c_6,c_9,c_12,c_9,0.9724,0.0847531
model_2394,c_6,c_5,c_7,c_11,0.9721,0.0838791
model_2395,c_5,c_6,c_3,c_4,0.9749,0.0784225
model_2396,m_2,c_11,m_3,c_12,0.8788,0.566163
model_2397,c_7,c_9,c_7,c_7,0.9742,0.0843004
model_2398,c_5,m_3,c_8,c_5,0.945,0.187035
model_2399,c_2,c_3,c_6,c_1,0.9727,0.0863411
model_2400,c_12,c_8,c_5,c_3,0.9733,0.0851384
model_2401,m_3,c_6,c_1,c_8,0.8333,0.536142
model_2402,c_3,c_1,c_3,c_5,0.973,0.0836089
model_2403,m_1,c_4,m_1,c_1,0.8986,0.383824
model_2404,c_11,c_1,c_3,c_10,0.9736,0.0851142
model_2405,c_8,c_5,s,-,0.967,0.108533
model_2406,c_5,c_11,c_2,m_1,0.9726,0.0868642
model_2407,c_4,c_9,c_3,c_10,0.9731,0.0859579
model_2408,c_12,c_9,c_1,s,0.9721,0.0913765
model_2409,c_4,c_8,c_1,m_3,0.9742,0.0803261
model_2410,m_1,c_6,c_4,c_10,0.9312,0.227733
model_2411,c_10,c_4,m_2,c_11,0.9547,0.149321
model_2412,c_9,c_8,c_9,m_2,0.9705,0.0891884
model_2413,c_5,m_3,c_4,c_6,0.9448,0.191339
model_2414,c_3,c_12,c_4,c_4,0.9716,0.0875763
model_2415,c_1,c_4,c_11,c_1,0.9755,0.081041
model_2416,c_3,c_5,m_1,c_4,0.9608,0.132526
model_2417,c_8,c_12,c_11,c_12,0.9732,0.083131
model_2418,c_8,c_12,m_2,c_4,0.9671,0.113925
model_2419,c_8,c_2,c_8,m_2,0.9731,0.0857774
model_2420,c_4,m_1,c_5,c_6,0.9485,0.175857
model_2421,c_5,c_9,c_7,c_5,0.9736,0.0860703
model_2422,c_3,c_6,m_1,c_9,0.9639,0.129057
model_2423,c_5,c_3,c_11,m_3,0.9717,0.0877152
model_2424,m_1,c_8,c_10,c_6,0.9349,0.214936
model_2425,c_4,c_3,c_8,c_8,0.9744,0.0787192
model_2426,c_8,c_7,m_2,c_7,0.9587,0.141847
model_2427,c_1,c_12,c_7,c_8,0.9722,0.0840272
model_2428,c_6,c_6,c_2,c_8,0.9736,0.0843973
model_2429,c_2,c_2,c_9,s,0.9738,0.0835716
model_2430,c_9,c_5,m_1,m_2,0.9607,0.133565
model_2431,c_8,c_7,c_11,m_2,0.9743,0.0799786
model_2432,c_8,c_3,m_2,c_9,0.9656,0.11882
model_2433,c_12,m_1,c_8,c_10,0.9549,0.15761
model_2434,c_2,c_6,m_3,c_8,0.9701,0.0994713
model_2435,c_8,c_9,m_1,c_3,0.9634,0.127451
model_2436,c_8,c_3,c_5,c_11,0.9735,0.0850316
model_2437,m_1,c_5,s,-,0.9159,0.293358
model_2438,c_12,c_6,c_3,m_1,0.9726,0.0864233
model_2439,c_2,c_10,c_7,c_5,0.9732,0.0828358
model_2440,c_2,c_4,c_12,c_9,0.9726,0.0863042
model_2441,c_5,c_9,m_3,c_5,0.9718,0.100168
model_2442,c_10,c_5,m_3,m_2,0.9656,0.125822
model_2443,c_8,c_12,c_3,c_4,0.9736,0.0836941
model_2444,c_5,m_2,c_4,c_9,0.9505,0.165925
model_2445,c_12,c_9,c_5,m_2,0.9729,0.0869149
model_2446,c_5,c_10,s,-,0.9649,0.114665
model_2447,c_8,c_3,c_2,c_4,0.9726,0.0886685
model_2448,m_1,c_7,c_8,c_11,0.9372,0.207146
model_2449,m_1,c_5,m_3,c_7,0.9246,0.332152
model_2450,c_5,c_3,c_7,c_4,0.9733,0.0853319
model_2451,m_1,c_10,c_8,c_10,0.9384,0.204115
model_2452,c_4,c_7,c_2,c_1,0.973,0.0833346
model_2453,c_1,c_6,c_10,c_7,0.9744,0.0783824
model_2454,c_3,c_7,c_1,m_3,0.9712,0.0923143
model_2455,c_12,m_1,c_12,c_7,0.9529,0.162757
model_2456,c_11,c_3,m_1,c_1,0.9614,0.133422
model_2457,c_10,c_5,c_11,c_1,0.9743,0.079033
model_2458,m_3,c_2,c_6,c_1,0.8344,0.518689
model_2459,m_3,c_5,c_6,c_1,0.8393,0.508623
model_2460,c_5,c_12,c_7,c_9,0.9726,0.0822693
model_2461,c_9,c_5,c_1,c_1,0.9734,0.0840343
model_2462,m_1,c_6,c_1,c_8,0.9347,0.22355
model_2463,c_10,c_9,m_3,c_9,0.9687,0.108625
model_2464,c_9,m_2,s,-,0.9425,0.208359
model_2465,c_12,c_10,c_9,c_4,0.9732,0.0863867
model_2466,c_10,m_2,m_3,c_9,0.7502,1.20433
model_2467,m_3,c_3,c_3,m_2,0.8344,0.513167
model_2468,c_7,c_6,c_1,m_1,0.9739,0.088348
model_2469,c_7,c_3,c_5,c_6,0.9736,0.0832722
model_2470,m_2,c_5,c_9,m_2,0.9345,0.221932
model_2471,c_12,c_5,c_10,c_1,0.9739,0.0806472
model_2472,c_8,m_1,c_11,c_9,0.9527,0.16335
model_2473,c_1,m_1,m_1,c_10,0.894,0.376971
model_2474,c_7,c_9,m_1,c_11,0.9618,0.133397
model_2475,c_12,m_2,c_9,c_11,0.9561,0.153285
model_2476,c_4,c_1,m_2,c_6,0.9568,0.149135
model_2477,c_5,c_2,c_7,c_7,0.9735,0.0826645
model_2478,c_2,c_9,c_1,c_9,0.9731,0.0865388
model_2479,c_7,c_8,c_5,c_7,0.9743,0.0831742
model_2480,m_3,c_5,c_12,c_4,0.8416,0.510166
model_2481,c_8,m_2,c_1,c_1,0.9513,0.167785
model_2482,c_6,c_12,c_6,c_11,0.972,0.0886649
model_2483,c_3,c_8,c_7,c_5,0.9727,0.0864552
model_2484,c_7,c_7,c_12,c_2,0.9745,0.080041
model_2485,c_7,c_6,c_12,c_1,0.974,0.080193
model_2486,c_7,c_3,s,-,0.9679,0.108939
model_2487,c_5,m_3,c_4,c_12,0.931,0.234334
model_2488,c_2,c_9,c_2,c_5,0.975,0.084216
model_2489,c_2,c_5,m_1,c_9,0.9613,0.133378
model_2490,c_2,c_9,c_3,c_8,0.9734,0.0846027
model_2491,c_11,c_8,c_4,c_2,0.9743,0.0846447
model_2492,m_1,c_9,c_11,c_12,0.9343,0.218526
model_2493,c_11,m_3,c_11,c_7,0.9495,0.178872
model_2494,c_7,m_1,c_1,c_3,0.9483,0.173094
model_2495,c_1,c_2,m_3,c_3,0.9674,0.115244
model_2496,c_4,c_7,m_2,c_8,0.9561,0.148678
model_2497,c_7,c_7,m_3,c_10,0.9534,0.165188
model_2498,c_10,c_4,c_12,m_2,0.9732,0.0820505
model_2499,c_4,m_2,s,-,0.9264,0.25917
model_2500,m_2,c_4,c_2,s,0.9354,0.219262
model_2501,c_8,m_3,c_2,c_12,0.9487,0.177123
model_2502,c_7,c_2,m_1,c_2,0.9572,0.145039
model_2503,c_1,m_3,c_9,m_1,0.9317,0.234074
model_2504,c_4,m_2,c_11,m_2,0.9488,0.173903
model_2505,c_12,m_2,c_7,c_3,0.9522,0.165162
model_2506,c_3,c_7,c_3,c_10,0.9727,0.0827604
model_2507,m_3,c_6,m_1,c_5,0.7523,0.829931
model_2508,m_3,c_5,c_9,s,0.8377,0.515298
model_2509,m_2,m_2,c_4,c_12,0.6632,1.0376
model_2510,c_6,m_3,m_3,c_9,0.6829,1.56588
model_2511,m_2,c_1,c_6,m_2,0.9336,0.218875
model_2512,c_12,c_3,c_7,c_10,0.9722,0.0866232
model_2513,c_4,c_3,c_6,c_4,0.9737,0.0822347
model_2514,c_2,m_1,m_2,s,0.9227,0.292167
model_2515,m_3,c_1,c_5,c_10,0.8396,0.504642
model_2516,c_11,c_1,c_5,m_2,0.9728,0.082647
model_2517,c_9,c_6,s,-,0.9669,0.106367
model_2518,c_3,c_2,c_2,c_11,0.9707,0.0879648
model_2519,c_6,c_3,c_4,s,0.9714,0.0857618
model_2520,c_7,c_12,c_11,c_5,0.9726,0.082109
model_2521,c_6,c_8,c_3,s,0.9722,0.0883543
model_2522,c_3,c_12,c_11,c_6,0.9742,0.0808262
model_2523,m_2,c_8,c_2,c_12,0.9319,0.224559
model_2524,c_10,c_5,c_2,c_3,0.9746,0.082929
model_2525,c_7,c_7,c_8,m_3,0.9747,0.080602355
model_2526,c_2,c_7,c_9,c_2,0.9706,0.091446094
model_2527,c_2,c_10,c_4,c_12,0.9748,0.08039793
model_2528,m_1,m_3,m_2,c_12,0.1135,2.3010745
model_2529,c_1,c_6,c_9,c_8,0.9742,0.08174273
model_2530,c_6,m_1,c_2,c_7,0.951,0.16430347
model_2531,m_1,c_7,c_8,s,0.9368,0.21013282
model_2532,c_4,c_7,c_9,c_7,0.9742,0.08384598
model_2533,c_1,c_4,s,-,0.9672,0.113105156
model_2534,c_2,c_10,c_12,c_10,0.9732,0.08103811
model_2535,c_7,c_8,c_10,c_9,0.9757,0.081734866
model_2536,c_2,c_6,c_1,c_4,0.9719,0.08587848
model_2537,c_4,c_6,c_11,c_1,0.9721,0.08402068
model_2538,c_10,c_3,c_5,s,0.9729,0.0880081
model_2539,c_6,c_12,c_4,c_11,0.9735,0.085902356
model_2540,c_2,c_8,c_4,c_4,0.9742,0.08002292
model_2541,c_1,c_7,c_8,c_9,0.9748,0.082190685
model_2542,c_10,m_2,c_10,c_7,0.9474,0.17888848
model_2543,c_3,c_3,c_7,m_3,0.9724,0.089960895
model_2544,c_4,c_3,c_4,m_1,0.9747,0.080231525
model_2545,c_12,c_10,c_9,s,0.9702,0.09020161
model_2546,c_8,m_1,c_11,s,0.9522,0.1627731
model_2547,c_10,c_6,c_6,c_1,0.9734,0.08123226
model_2548,c_5,c_9,c_7,c_10,0.9721,0.0893285
model_2549,m_3,m_1,c_7,m_1,0.5015,1.5682927
model_2550,c_5,c_7,c_8,c_3,0.9717,0.086727485
model_2551,c_10,c_11,c_12,c_2,0.9735,0.08272179
model_2552,c_8,c_11,c_3,c_7,0.975,0.08180261
model_2553,c_4,c_9,c_6,c_7,0.9734,0.08218883
model_2554,c_11,c_8,c_2,c_11,0.9719,0.08588305
model_2555,c_9,c_10,c_3,c_4,0.9719,0.08899738
model_2556,c_10,c_7,c_8,c_5,0.9741,0.07980893
model_2557,c_11,c_4,m_2,c_1,0.9588,0.14354329
model_2558,c_11,c_12,c_11,c_8,0.9709,0.08857046
model_2559,c_10,m_2,c_9,c_8,0.9473,0.17790301
model_2560,c_3,c_7,m_3,c_3,0.9585,0.14292371
model_2561,c_3,c_1,c_12,c_11,0.9722,0.08967493
model_2562,c_12,c_6,c_11,c_12,0.973,0.086648114
model_2563,c_10,c_9,c_6,m_1,0.9721,0.08663866
model_2564,c_12,c_5,c_5,c_6,0.9746,0.08287473
model_2565,c_7,c_6,m_1,c_12,0.9615,0.13506736
model_2566,c_5,c_3,c_12,c_6,0.9754,0.080140226
model_2567,m_3,c_5,c_5,c_5,0.8362,0.52258146
model_2568,c_3,c_4,c_3,m_2,0.9734,0.08353705
model_2569,c_3,m_1,c_8,c_8,0.9546,0.15529391
model_2570,c_4,c_4,c_7,c_6,0.9738,0.08406554
model_2571,c_3,c_10,c_2,c_5,0.9721,0.08939223
model_2572,m_2,c_4,c_2,c_5,0.933,0.21943901
model_2573,c_2,m_3,m_2,s,0.8688,0.6761226
model_2574,c_12,m_2,c_1,c_10,0.9529,0.15940171
model_2575,c_1,c_3,c_6,c_2,0.9747,0.07953754
model_2576,c_10,c_8,c_3,c_11,0.9739,0.082480386
model_2577,c_6,c_10,c_2,c_5,0.972,0.09020039
model_2578,c_3,c_1,c_8,c_3,0.973,0.08399723
model_2579,c_12,c_7,c_9,m_2,0.9741,0.082522586
model_2580,m_1,m_3,c_6,c_7,0.4611,1.6084906
model_2581,c_11,c_8,c_2,c_2,0.9732,0.083118334
model_2582,c_9,m_2,c_7,s,0.9527,0.162953
model_2583,c_6,m_2,c_12,c_12,0.9557,0.14924467
model_2584,c_2,c_4,m_3,c_8,0.9568,0.14900686
model_2585,m_1,c_11,m_2,c_6,0.9256,0.29419962
model_2586,c_7,c_9,c_1,s,0.9738,0.08269293
model_2587,c_11,m_3,c_5,s,0.9458,0.18839622
model_2588,c_11,c_11,m_1,c_7,0.9604,0.13207324
model_2589,c_12,c_12,c_6,c_1,0.9735,0.08211214
model_2590,c_4,c_12,c_7,c_7,0.9753,0.07943852
model_2591,m_3,c_12,c_10,m_3,0.8216,0.55385154
model_2592,c_6,m_1,c_11,c_3,0.9541,0.15793031
model_2593,c_9,c_4,c_3,c_6,0.9727,0.08650421
model_2594,c_3,c_6,c_5,c_11,0.9696,0.09199488
model_2595,m_3,c_10,m_3,c_4,0.6048,1.9288974
model_2596,c_6,c_8,c_7,c_4,0.9737,0.08393613
model_2597,c_8,c_10,m_2,c_1,0.9583,0.14429162
model_2598,c_4,c_2,c_8,c_1,0.9746,0.082453564
model_2599,c_10,c_1,c_10,m_3,0.9745,0.08022752
model_2600,c_2,c_5,c_4,m_2,0.9741,0.084424205
model_2601,m_1,m_2,c_12,c_5,0.7089,0.93978846
model_2602,c_7,m_3,c_8,c_6,0.9303,0.23746821
model_2603,c_7,c_10,c_1,c_3,0.9735,0.081301495
model_2604,m_3,c_9,c_7,c_1,0.8263,0.5487324
model_2605,c_11,c_11,m_2,c_11,0.9626,0.13006398
model_2606,m_3,c_11,m_3,c_2,0.6521,1.6835726
model_2607,c_6,c_7,c_6,c_8,0.9688,0.092190504
model_2608,c_4,c_5,c_2,c_3,0.9753,0.08169414
model_2609,m_3,c_5,c_7,m_2,0.8326,0.5339957
model_2610,c_3,c_11,c_12,c_12,0.9713,0.09160136
model_2611,m_1,c_4,c_6,c_10,0.9357,0.20869567
model_2612,c_8,c_10,c_2,c_9,0.9729,0.08580268
model_2613,c_4,c_6,c_1,c_5,0.9749,0.080316916
model_2614,m_3,c_10,c_2,c_1,0.8275,0.53463435
model_2615,c_11,m_3,c_11,c_5,0.9499,0.17457834
model_2616,m_2,c_2,m_1,c_12,0.8951,0.38321644
model_2617,c_10,c_3,c_12,c_1,0.9728,0.082864635
model_2618,c_5,c_2,c_5,c_7,0.9729,0.08332675
model_2619,c_8,c_12,c_7,m_3,0.9738,0.084092505
model_2620,c_3,c_1,c_2,c_4,0.9731,0.08317479
model_2621,c_4,c_2,m_2,c_3,0.9601,0.13540074
model_2622,m_1,c_4,c_8,c_4,0.9395,0.20441994
model_2623,c_11,m_1,m_1,m_1,0.9139,0.31474072
model_2624,c_5,c_5,c_5,c_2,0.9736,0.08317389
model_2625,c_1,c_6,m_1,c_1,0.9606,0.14085683
model_2626,c_2,m_3,c_10,c_6,0.9482,0.18029127
model_2627,m_3,c_3,c_2,c_4,0.8359,0.52013075
model_2628,c_11,c_9,c_5,c_4,0.9726,0.0872607
model_2629,m_2,m_1,m_1,c_10,0.3448,1.9882418
model_2630,m_3,c_2,c_6,c_4,0.8347,0.52257574
model_2631,c_4,c_2,m_2,c_1,0.9596,0.1430941
model_2632,c_5,c_1,m_2,c_5,0.9581,0.14592916
model_2633,m_1,c_1,c_11,c_2,0.9393,0.20400089
model_2634,c_3,c_6,s,-,0.969,0.10180386
model_2635,m_1,c_2,c_10,c_6,0.9329,0.2204684
model_2636,c_2,m_1,c_12,c_9,0.9518,0.16121982
model_2637,m_3,c_5,c_9,c_11,0.8325,0.525059
model_2638,m_3,c_2,c_9,c_9,0.8361,0.51701045
model_2639,c_12,c_8,c_4,c_10,0.9733,0.08188322
model_2640,c_8,c_10,c_10,c_3,0.9747,0.080377884
model_2641,c_2,c_9,c_7,c_11,0.9731,0.083117105
model_2642,c_12,m_3,c_10,c_11,0.9507,0.1650663
model_2643,m_3,c_12,c_10,c_2,0.8183,0.5659062
model_2644,c_12,c_4,c_5,c_11,0.9733,0.08524665
model_2645,c_8,c_2,c_3,c_4,0.9738,0.08274745
model_2646,c_12,c_12,m_3,c_1,0.971,0.10022621
model_2647,m_1,c_12,s,-,0.9109,0.30395237
model_2648,c_11,m_3,c_1,s,0.9498,0.17522217
model_2649,c_12,c_9,c_2,s,0.9729,0.08438235
model_2650,c_2,c_5,c_2,c_12,0.9718,0.08600055
model_2651,c_1,c_10,m_3,c_2,0.9526,0.16483419
