Model,1st Layer,2nd Layer,3rd Layer,4th Layer,Accuracy,Loss
model_980,c_3,m_2,c_7,m_2,0.9539,0.158602
model_981,c_9,m_3,c_11,c_8,0.9581,0.143315
model_982,c_6,c_4,c_1,c_2,0.9747,0.0840349
model_983,c_1,c_12,c_1,c_11,0.9745,0.0815911
model_984,c_6,c_4,m_2,m_3,0.958,0.144391
model_985,c_12,c_5,c_5,m_2,0.973,0.0869166
model_986,c_9,c_12,s,-,0.9693,0.104341
model_987,c_7,c_5,m_1,c_3,0.9586,0.141564
model_988,c_10,c_4,c_12,c_8,0.9744,0.0813993
model_989,m_2,c_3,c_5,c_10,0.9319,0.22387
model_990,m_1,c_5,m_3,c_12,0.9262,0.333313
model_991,c_9,c_2,m_2,c_8,0.9613,0.130057
model_992,c_6,c_4,c_4,c_1,0.9741,0.0801151
model_993,m_1,c_8,c_3,c_5,0.9359,0.211964
model_994,m_2,c_12,m_3,s,0.8742,0.530793
model_995,c_3,c_7,c_2,c_12,0.9725,0.0852606
model_996,c_5,c_10,c_12,c_2,0.9743,0.0809044
model_997,c_4,c_1,c_3,c_8,0.9734,0.0795863
model_998,m_3,c_2,c_12,m_3,0.8349,0.524288
model_999,c_12,m_2,c_4,m_2,0.951,0.167763
model_1000,c_4,m_1,c_6,m_3,0.9476,0.175526
model_1001,c_2,c_12,c_2,c_11,0.9723,0.0862826
model_1002,c_6,c_11,c_10,c_4,0.9704,0.0883721
model_1003,c_12,c_4,c_2,c_6,0.9734,0.0868033
model_1004,c_10,c_3,c_1,c_4,0.9737,0.0849209
model_1005,c_8,m_2,c_5,c_10,0.9511,0.164461
model_1006,c_12,c_4,m_2,c_10,0.9563,0.149529
model_1007,m_1,c_5,c_4,c_1,0.9329,0.219666
model_1008,c_4,c_10,c_2,m_1,0.9744,0.0826427
model_1009,c_1,c_12,c_7,c_11,0.9747,0.081467
model_1010,c_7,m_3,c_7,c_4,0.9145,0.281141
model_1011,c_8,m_1,m_1,c_7,0.9127,0.315666
model_1012,c_11,m_2,c_3,c_1,0.9531,0.160019
model_1013,c_2,c_1,c_3,c_9,0.9735,0.0837241
model_1014,m_3,c_4,s,-,0.8101,0.62372
model_1015,c_8,c_4,c_6,s,0.9732,0.0825979
model_1016,c_4,m_3,c_5,s,0.9255,0.249445
model_1017,c_7,c_6,c_4,c_9,0.9741,0.0841549
model_1018,c_2,c_2,c_5,c_1,0.9725,0.0826686
model_1019,c_4,c_2,c_3,s,0.9738,0.0818698
model_1020,c_8,c_5,s,-,0.97,0.106308
model_1021,c_2,m_3,c_3,c_6,0.9469,0.178403
model_1022,c_6,c_7,c_5,c_1,0.9731,0.0842956
model_1023,c_3,c_7,c_12,m_3,0.9747,0.0832334
model_1024,c_4,m_1,c_10,c_5,0.9495,0.171404
model_1025,c_4,c_12,c_3,c_8,0.974,0.0803533
model_1026,c_6,c_9,c_12,c_9,0.9724,0.0847531
model_1027,c_6,c_5,c_7,c_11,0.9721,0.0838791
model_1028,c_5,c_6,c_3,c_4,0.9749,0.0784225
model_1029,m_2,c_11,m_3,c_12,0.8788,0.566163
model_1030,c_7,c_9,c_7,c_7,0.9742,0.0843004
model_1031,c_5,m_3,c_8,c_5,0.945,0.187035
model_1032,c_2,c_3,c_6,c_1,0.9727,0.0863411
model_1033,c_12,c_8,c_5,c_3,0.9733,0.0851384
model_1034,m_3,c_6,c_1,c_8,0.8333,0.536142
model_1035,c_3,c_1,c_3,c_5,0.973,0.0836089
model_1036,m_1,c_4,m_1,c_1,0.8986,0.383824
model_1037,c_11,c_1,c_3,c_10,0.9736,0.0851142
model_1038,c_8,c_5,s,-,0.967,0.108533
model_1039,c_5,c_11,c_2,m_1,0.9726,0.0868642
model_1040,c_4,c_9,c_3,c_10,0.9731,0.0859579
model_1041,c_12,c_9,c_1,s,0.9721,0.0913765
model_1042,c_4,c_8,c_1,m_3,0.9742,0.0803261
model_1043,m_1,c_6,c_4,c_10,0.9312,0.227733
model_1044,c_10,c_4,m_2,c_11,0.9547,0.149321
model_1045,c_9,c_8,c_9,m_2,0.9705,0.0891884
model_1046,c_5,m_3,c_4,c_6,0.9448,0.191339
model_1047,c_3,c_12,c_4,c_4,0.9716,0.0875763
model_1048,c_1,c_4,c_11,c_1,0.9755,0.081041
model_1049,c_3,c_5,m_1,c_4,0.9608,0.132526
model_1050,c_8,c_12,c_11,c_12,0.9732,0.083131
model_1051,c_8,c_12,m_2,c_4,0.9671,0.113925
model_1052,c_8,c_2,c_8,m_2,0.9731,0.0857774
model_1053,c_4,m_1,c_5,c_6,0.9485,0.175857
model_1054,c_5,c_9,c_7,c_5,0.9736,0.0860703
model_1055,c_3,c_6,m_1,c_9,0.9639,0.129057
model_1056,c_5,c_3,c_11,m_3,0.9717,0.0877152
model_1057,m_1,c_8,c_10,c_6,0.9349,0.214936
model_1058,c_4,c_3,c_8,c_8,0.9744,0.0787192
model_1059,c_8,c_7,m_2,c_7,0.9587,0.141847
model_1060,c_1,c_12,c_7,c_8,0.9722,0.0840272
model_1061,c_6,c_6,c_2,c_8,0.9736,0.0843973
model_1062,c_2,c_2,c_9,s,0.9738,0.0835716
model_1063,c_9,c_5,m_1,m_2,0.9607,0.133565
model_1064,c_8,c_7,c_11,m_2,0.9743,0.0799786
model_1065,c_8,c_3,m_2,c_9,0.9656,0.11882
model_1066,c_12,m_1,c_8,c_10,0.9549,0.15761
model_1067,c_2,c_6,m_3,c_8,0.9701,0.0994713
model_1068,c_8,c_9,m_1,c_3,0.9634,0.127451
model_1069,c_8,c_3,c_5,c_11,0.9735,0.0850316
model_1070,m_1,c_5,s,-,0.9159,0.293358
model_1071,c_12,c_6,c_3,m_1,0.9726,0.0864233
model_1072,c_2,c_10,c_7,c_5,0.9732,0.0828358
model_1073,c_2,c_4,c_12,c_9,0.9726,0.0863042
model_1074,c_5,c_9,m_3,c_5,0.9718,0.100168
model_1075,c_10,c_5,m_3,m_2,0.9656,0.125822
model_1076,c_8,c_12,c_3,c_4,0.9736,0.0836941
model_1077,c_5,m_2,c_4,c_9,0.9505,0.165925
model_1078,c_12,c_9,c_5,m_2,0.9729,0.0869149
model_1079,c_5,c_10,s,-,0.9649,0.114665
model_1080,c_8,c_3,c_2,c_4,0.9726,0.0886685
model_1081,m_1,c_7,c_8,c_11,0.9372,0.207146
model_1082,m_1,c_5,m_3,c_7,0.9246,0.332152
model_1083,c_5,c_3,c_7,c_4,0.9733,0.0853319
model_1084,m_1,c_10,c_8,c_10,0.9384,0.204115
model_1085,c_4,c_7,c_2,c_1,0.973,0.0833346
model_1086,c_1,c_6,c_10,c_7,0.9744,0.0783824
model_1087,c_3,c_7,c_1,m_3,0.9712,0.0923143
model_1088,c_12,m_1,c_12,c_7,0.9529,0.162757
model_1089,c_11,c_3,m_1,c_1,0.9614,0.133422
model_1090,c_10,c_5,c_11,c_1,0.9743,0.079033
model_1091,m_3,c_2,c_6,c_1,0.8344,0.518689
model_1092,m_3,c_5,c_6,c_1,0.8393,0.508623
model_1093,c_5,c_12,c_7,c_9,0.9726,0.0822693
model_1094,c_9,c_5,c_1,c_1,0.9734,0.0840343
model_1095,m_1,c_6,c_1,c_8,0.9347,0.22355
model_1096,c_10,c_9,m_3,c_9,0.9687,0.108625
model_1097,c_9,m_2,s,-,0.9425,0.208359
model_1098,c_12,c_10,c_9,c_4,0.9732,0.0863867
model_1099,c_10,m_2,m_3,c_9,0.7502,1.20433
model_1100,m_3,c_3,c_3,m_2,0.8344,0.513167
model_1101,c_7,c_6,c_1,m_1,0.9739,0.088348
model_1102,c_7,c_3,c_5,c_6,0.9736,0.0832722
model_1103,m_2,c_5,c_9,m_2,0.9345,0.221932
model_1104,c_12,c_5,c_10,c_1,0.9739,0.0806472
model_1105,c_8,m_1,c_11,c_9,0.9527,0.16335
model_1106,c_1,m_1,m_1,c_10,0.894,0.376971
model_1107,c_7,c_9,m_1,c_11,0.9618,0.133397
model_1108,c_12,m_2,c_9,c_11,0.9561,0.153285
model_1109,c_4,c_1,m_2,c_6,0.9568,0.149135
model_1110,c_5,c_2,c_7,c_7,0.9735,0.0826645
model_1111,c_2,c_9,c_1,c_9,0.9731,0.0865388
model_1112,c_7,c_8,c_5,c_7,0.9743,0.0831742
model_1113,m_3,c_5,c_12,c_4,0.8416,0.510166
model_1114,c_8,m_2,c_1,c_1,0.9513,0.167785
model_1115,c_6,c_12,c_6,c_11,0.972,0.0886649
model_1116,c_3,c_8,c_7,c_5,0.9727,0.0864552
model_1117,c_7,c_7,c_12,c_2,0.9745,0.080041
model_1118,c_7,c_6,c_12,c_1,0.974,0.080193
model_1119,c_7,c_3,s,-,0.9679,0.108939
model_1120,c_5,m_3,c_4,c_12,0.931,0.234334
model_1121,c_2,c_9,c_2,c_5,0.975,0.084216
model_1122,c_2,c_5,m_1,c_9,0.9613,0.133378
model_1123,c_2,c_9,c_3,c_8,0.9734,0.0846027
model_1124,c_11,c_8,c_4,c_2,0.9743,0.0846447
model_1125,m_1,c_9,c_11,c_12,0.9343,0.218526
model_1126,c_11,m_3,c_11,c_7,0.9495,0.178872
model_1127,c_7,m_1,c_1,c_3,0.9483,0.173094
model_1128,c_1,c_2,m_3,c_3,0.9674,0.115244
model_1129,c_4,c_7,m_2,c_8,0.9561,0.148678
model_1130,c_7,c_7,m_3,c_10,0.9534,0.165188
model_1131,c_10,c_4,c_12,m_2,0.9732,0.0820505
model_1132,c_4,m_2,s,-,0.9264,0.25917
model_1133,m_2,c_4,c_2,s,0.9354,0.219262
model_1134,c_8,m_3,c_2,c_12,0.9487,0.177123
model_1135,c_7,c_2,m_1,c_2,0.9572,0.145039
model_1136,c_1,m_3,c_9,m_1,0.9317,0.234074
model_1137,c_4,m_2,c_11,m_2,0.9488,0.173903
model_1138,c_12,m_2,c_7,c_3,0.9522,0.165162
model_1139,c_3,c_7,c_3,c_10,0.9727,0.0827604
model_1140,m_3,c_6,m_1,c_5,0.7523,0.829931
model_1141,m_3,c_5,c_9,s,0.8377,0.515298
model_1142,m_2,m_2,c_4,c_12,0.6632,1.0376
model_1143,c_6,m_3,m_3,c_9,0.6829,1.56588
model_1144,m_2,c_1,c_6,m_2,0.9336,0.218875
model_1145,c_12,c_3,c_7,c_10,0.9722,0.0866232
model_1146,c_4,c_3,c_6,c_4,0.9737,0.0822347
model_1147,c_2,m_1,m_2,s,0.9227,0.292167
model_1148,m_3,c_1,c_5,c_10,0.8396,0.504642
model_1149,c_11,c_1,c_5,m_2,0.9728,0.082647
model_1150,c_9,c_6,s,-,0.9669,0.106367
model_1151,c_3,c_2,c_2,c_11,0.9707,0.0879648
model_1152,c_6,c_3,c_4,s,0.9714,0.0857618
model_1153,c_7,c_12,c_11,c_5,0.9726,0.082109
model_1154,c_6,c_8,c_3,s,0.9722,0.0883543
model_1155,c_3,c_12,c_11,c_6,0.9742,0.0808262
model_1156,m_2,c_8,c_2,c_12,0.9319,0.224559
model_1157,c_10,c_5,c_2,c_3,0.9746,0.082929
model_1158,c_7,c_7,c_8,m_3,0.9747,0.080602355
model_1159,c_2,c_7,c_9,c_2,0.9706,0.091446094
model_1160,c_2,c_10,c_4,c_12,0.9748,0.08039793
model_1161,m_1,m_3,m_2,c_12,0.1135,2.3010745
model_1162,c_1,c_6,c_9,c_8,0.9742,0.08174273
model_1163,c_6,m_1,c_2,c_7,0.951,0.16430347
model_1164,m_1,c_7,c_8,s,0.9368,0.21013282
model_1165,c_4,c_7,c_9,c_7,0.9742,0.08384598
model_1166,c_1,c_4,s,-,0.9672,0.113105156
model_1167,c_2,c_10,c_12,c_10,0.9732,0.08103811
model_1168,c_7,c_8,c_10,c_9,0.9757,0.081734866
model_1169,c_2,c_6,c_1,c_4,0.9719,0.08587848
model_1170,c_4,c_6,c_11,c_1,0.9721,0.08402068
model_1171,c_10,c_3,c_5,s,0.9729,0.0880081
model_1172,c_6,c_12,c_4,c_11,0.9735,0.085902356
model_1173,c_2,c_8,c_4,c_4,0.9742,0.08002292
model_1174,c_1,c_7,c_8,c_9,0.9748,0.082190685
model_1175,c_10,m_2,c_10,c_7,0.9474,0.17888848
model_1176,c_3,c_3,c_7,m_3,0.9724,0.089960895
model_1177,c_4,c_3,c_4,m_1,0.9747,0.080231525
model_1178,c_12,c_10,c_9,s,0.9702,0.09020161
model_1179,c_8,m_1,c_11,s,0.9522,0.1627731
model_1180,c_10,c_6,c_6,c_1,0.9734,0.08123226
model_1181,c_5,c_9,c_7,c_10,0.9721,0.0893285
model_1182,m_3,m_1,c_7,m_1,0.5015,1.5682927
model_1183,c_5,c_7,c_8,c_3,0.9717,0.086727485
model_1184,c_10,c_11,c_12,c_2,0.9735,0.08272179
model_1185,c_8,c_11,c_3,c_7,0.975,0.08180261
model_1186,c_4,c_9,c_6,c_7,0.9734,0.08218883
model_1187,c_11,c_8,c_2,c_11,0.9719,0.08588305
model_1188,c_9,c_10,c_3,c_4,0.9719,0.08899738
model_1189,c_10,c_7,c_8,c_5,0.9741,0.07980893
model_1190,c_11,c_4,m_2,c_1,0.9588,0.14354329
model_1191,c_11,c_12,c_11,c_8,0.9709,0.08857046
model_1192,c_10,m_2,c_9,c_8,0.9473,0.17790301
model_1193,c_3,c_7,m_3,c_3,0.9585,0.14292371
model_1194,c_3,c_1,c_12,c_11,0.9722,0.08967493
model_1195,c_12,c_6,c_11,c_12,0.973,0.086648114
model_1196,c_10,c_9,c_6,m_1,0.9721,0.08663866
model_1197,c_12,c_5,c_5,c_6,0.9746,0.08287473
model_1198,c_7,c_6,m_1,c_12,0.9615,0.13506736
model_1199,c_5,c_3,c_12,c_6,0.9754,0.080140226
model_1200,m_3,c_5,c_5,c_5,0.8362,0.52258146
model_1201,c_3,c_4,c_3,m_2,0.9734,0.08353705
model_1202,c_3,m_1,c_8,c_8,0.9546,0.15529391
model_1203,c_4,c_4,c_7,c_6,0.9738,0.08406554
model_1204,c_3,c_10,c_2,c_5,0.9721,0.08939223
model_1205,m_2,c_4,c_2,c_5,0.933,0.21943901
model_1206,c_2,m_3,m_2,s,0.8688,0.6761226
model_1207,c_12,m_2,c_1,c_10,0.9529,0.15940171
model_1208,c_1,c_3,c_6,c_2,0.9747,0.07953754
model_1209,c_10,c_8,c_3,c_11,0.9739,0.082480386
model_1210,c_6,c_10,c_2,c_5,0.972,0.09020039
model_1211,c_3,c_1,c_8,c_3,0.973,0.08399723
model_1212,c_12,c_7,c_9,m_2,0.9741,0.082522586
model_1213,m_1,m_3,c_6,c_7,0.4611,1.6084906
model_1214,c_11,c_8,c_2,c_2,0.9732,0.083118334
model_1215,c_9,m_2,c_7,s,0.9527,0.162953
model_1216,c_6,m_2,c_12,c_12,0.9557,0.14924467
model_1217,c_2,c_4,m_3,c_8,0.9568,0.14900686
model_1218,m_1,c_11,m_2,c_6,0.9256,0.29419962
model_1219,c_7,c_9,c_1,s,0.9738,0.08269293
model_1220,c_11,m_3,c_5,s,0.9458,0.18839622
model_1221,c_11,c_11,m_1,c_7,0.9604,0.13207324
model_1222,c_12,c_12,c_6,c_1,0.9735,0.08211214
model_1223,c_4,c_12,c_7,c_7,0.9753,0.07943852
model_1224,m_3,c_12,c_10,m_3,0.8216,0.55385154
model_1225,c_6,m_1,c_11,c_3,0.9541,0.15793031
model_1226,c_9,c_4,c_3,c_6,0.9727,0.08650421
model_1227,c_3,c_6,c_5,c_11,0.9696,0.09199488
model_1228,m_3,c_10,m_3,c_4,0.6048,1.9288974
model_1229,c_6,c_8,c_7,c_4,0.9737,0.08393613
model_1230,c_8,c_10,m_2,c_1,0.9583,0.14429162
model_1231,c_4,c_2,c_8,c_1,0.9746,0.082453564
model_1232,c_10,c_1,c_10,m_3,0.9745,0.08022752
model_1233,c_2,c_5,c_4,m_2,0.9741,0.084424205
model_1234,m_1,m_2,c_12,c_5,0.7089,0.93978846
model_1235,c_7,m_3,c_8,c_6,0.9303,0.23746821
model_1236,c_7,c_10,c_1,c_3,0.9735,0.081301495
model_1237,m_3,c_9,c_7,c_1,0.8263,0.5487324
model_1238,c_11,c_11,m_2,c_11,0.9626,0.13006398
model_1239,m_3,c_11,m_3,c_2,0.6521,1.6835726
model_1240,c_6,c_7,c_6,c_8,0.9688,0.092190504
model_1241,c_4,c_5,c_2,c_3,0.9753,0.08169414
model_1242,m_3,c_5,c_7,m_2,0.8326,0.5339957
model_1243,c_3,c_11,c_12,c_12,0.9713,0.09160136
model_1244,m_1,c_4,c_6,c_10,0.9357,0.20869567
model_1245,c_8,c_10,c_2,c_9,0.9729,0.08580268
model_1246,c_4,c_6,c_1,c_5,0.9749,0.080316916
model_1247,m_3,c_10,c_2,c_1,0.8275,0.53463435
model_1248,c_11,m_3,c_11,c_5,0.9499,0.17457834
model_1249,m_2,c_2,m_1,c_12,0.8951,0.38321644
model_1250,c_10,c_3,c_12,c_1,0.9728,0.082864635
model_1251,c_5,c_2,c_5,c_7,0.9729,0.08332675
model_1252,c_8,c_12,c_7,m_3,0.9738,0.084092505
model_1253,c_3,c_1,c_2,c_4,0.9731,0.08317479
model_1254,c_4,c_2,m_2,c_3,0.9601,0.13540074
model_1255,m_1,c_4,c_8,c_4,0.9395,0.20441994
model_1256,c_11,m_1,m_1,m_1,0.9139,0.31474072
model_1257,c_5,c_5,c_5,c_2,0.9736,0.08317389
model_1258,c_1,c_6,m_1,c_1,0.9606,0.14085683
model_1259,c_2,m_3,c_10,c_6,0.9482,0.18029127
model_1260,m_3,c_3,c_2,c_4,0.8359,0.52013075
model_1261,c_11,c_9,c_5,c_4,0.9726,0.0872607
model_1262,m_2,m_1,m_1,c_10,0.3448,1.9882418
model_1263,m_3,c_2,c_6,c_4,0.8347,0.52257574
model_1264,c_4,c_2,m_2,c_1,0.9596,0.1430941
model_1265,c_5,c_1,m_2,c_5,0.9581,0.14592916
model_1266,m_1,c_1,c_11,c_2,0.9393,0.20400089
model_1267,c_3,c_6,s,-,0.969,0.10180386
model_1268,m_1,c_2,c_10,c_6,0.9329,0.2204684
model_1269,c_2,m_1,c_12,c_9,0.9518,0.16121982
model_1270,m_3,c_5,c_9,c_11,0.8325,0.525059
model_1271,m_3,c_2,c_9,c_9,0.8361,0.51701045
model_1272,c_12,c_8,c_4,c_10,0.9733,0.08188322
model_1273,c_8,c_10,c_10,c_3,0.9747,0.080377884
model_1274,c_2,c_9,c_7,c_11,0.9731,0.083117105
model_1275,c_12,m_3,c_10,c_11,0.9507,0.1650663
model_1276,m_3,c_12,c_10,c_2,0.8183,0.5659062
model_1277,c_12,c_4,c_5,c_11,0.9733,0.08524665
model_1278,c_8,c_2,c_3,c_4,0.9738,0.08274745
model_1279,c_12,c_12,m_3,c_1,0.971,0.10022621
model_1280,m_1,c_12,s,-,0.9109,0.30395237
model_1281,c_11,m_3,c_1,s,0.9498,0.17522217
model_1282,c_12,c_9,c_2,s,0.9729,0.08438235
model_1283,c_2,c_5,c_2,c_12,0.9718,0.08600055
model_1284,c_1,c_10,m_3,c_2,0.9526,0.16483419
model_1285,c_1,c_5,c_2,c_4,0.972,0.0883132
model_1286,c_12,c_5,c_5,m_3,0.9735,0.08400287
model_1287,m_3,c_4,c_3,c_11,0.8387,0.5088424
model_1288,m_1,m_2,c_9,c_12,0.7055,0.957759
model_1289,c_5,c_11,c_2,c_8,0.9742,0.081613846
model_1290,c_3,c_6,c_9,c_12,0.9711,0.08841689
model_1291,c_11,c_1,c_10,m_3,0.9728,0.08565759
model_1292,m_1,m_3,c_5,c_11,0.4437,1.6183499
model_1293,c_5,c_6,c_5,c_5,0.974,0.08541008
model_1294,m_3,c_12,c_9,c_7,0.8327,0.52475184
model_1295,m_1,m_2,c_11,c_7,0.7123,0.9396809
model_1296,m_2,c_7,m_1,m_2,0.8845,0.4176574
model_1297,c_9,c_3,c_5,c_7,0.9732,0.085350685
model_1298,m_1,m_1,m_2,m_2,0.2912,2.058315
model_1299,c_12,c_1,m_2,m_1,0.957,0.14584671
model_1300,c_11,c_1,m_1,c_8,0.9573,0.14689954
model_1301,c_3,c_8,c_4,c_10,0.973,0.08439963
model_1302,m_2,m_1,c_10,c_3,0.7524,0.82451427
model_1303,c_5,c_9,m_2,c_2,0.9638,0.12199269
model_1304,c_7,c_8,c_8,c_4,0.9735,0.08139307
model_1305,c_12,m_1,c_6,c_4,0.953,0.16567114
model_1306,c_3,c_7,m_3,s,0.9609,0.13553368
model_1307,c_2,c_4,s,-,0.9683,0.11065125
model_1308,m_1,c_8,c_9,s,0.9371,0.20743105
model_1309,c_1,c_4,c_1,m_1,0.9742,0.08341076
model_1310,c_8,c_6,c_7,c_11,0.974,0.08326577
model_1311,c_2,c_12,c_9,c_11,0.9705,0.092513576
model_1312,c_2,m_2,m_3,c_6,0.8771,0.66654396
model_1313,c_11,c_3,c_5,c_6,0.9724,0.08364298
model_1314,c_11,c_11,c_12,c_5,0.9729,0.08726078
model_1315,m_3,c_5,m_3,m_3,0.6037,1.8154438
model_1316,m_2,c_6,c_2,c_3,0.9309,0.22779684
model_1317,c_9,c_12,c_4,c_12,0.9729,0.089124754
model_1318,c_1,c_11,s,-,0.9686,0.10688026
model_1319,m_3,c_1,c_11,m_3,0.8442,0.49939907
model_1320,m_3,m_3,c_11,c_12,0.1135,2.301051
model_1321,c_10,m_1,c_2,c_3,0.9496,0.1714868
model_1322,c_3,c_9,c_10,c_10,0.9742,0.08283269
model_1323,m_1,c_9,c_10,m_2,0.9327,0.2264215
model_1324,c_5,c_10,c_6,c_3,0.9747,0.08366957
model_1325,c_10,c_5,c_1,m_3,0.9743,0.08221059
model_1326,c_7,m_3,c_7,c_6,0.9241,0.25602588
model_1327,c_11,c_6,c_9,c_3,0.9733,0.08491731
model_1328,c_5,c_1,m_1,c_10,0.9572,0.14285806
model_1329,c_9,c_12,c_4,c_10,0.9728,0.08889967
model_1330,c_11,c_2,c_1,c_5,0.9713,0.092546314
model_1331,c_2,c_4,m_2,c_6,0.9538,0.15530132
model_1332,c_7,c_10,c_1,m_2,0.9739,0.08259409
model_1333,c_1,c_2,c_1,c_10,0.9739,0.08157531
model_1334,c_6,m_3,m_1,c_6,0.9363,0.27536008
model_1335,c_4,c_7,c_3,s,0.9745,0.08237793
model_1336,m_2,c_11,c_6,m_2,0.9331,0.22222477
model_1337,c_3,c_11,c_3,m_1,0.9708,0.09128893
model_1338,c_8,c_9,c_10,m_1,0.9752,0.07697353
model_1339,c_6,m_2,c_7,m_1,0.9545,0.15644884
model_1340,c_3,c_3,c_12,c_4,0.9735,0.08498648
model_1341,c_12,m_1,m_3,c_10,0.938,0.26430142
model_1342,c_2,c_2,c_4,c_7,0.974,0.08158243
model_1343,m_3,c_11,c_4,m_1,0.8301,0.53468704
model_1344,m_1,c_10,m_2,c_10,0.9119,0.34715965
model_1345,c_9,m_3,c_2,c_1,0.9563,0.14849441
model_1346,c_11,c_12,c_3,s,0.9717,0.08546096
model_1347,c_1,m_1,c_3,c_3,0.9485,0.16995664
model_1348,c_10,c_3,c_10,c_7,0.9713,0.08889612
model_1349,c_7,c_12,m_3,c_10,0.9712,0.09692582
model_1350,c_9,c_1,m_3,c_1,0.9647,0.12424473
model_1351,c_9,c_9,c_7,c_6,0.972,0.08668134
model_1352,c_8,c_5,c_8,s,0.9733,0.082551494
model_1353,m_3,c_3,c_5,c_1,0.8376,0.51559836
model_1354,c_7,c_10,c_9,c_10,0.9734,0.08470489
model_1355,c_12,c_9,c_9,s,0.9719,0.085910946
model_1356,c_5,c_2,c_1,c_2,0.9726,0.0823616
model_1357,c_4,c_1,c_12,c_2,0.9736,0.07765799
model_1358,c_7,c_4,c_10,c_10,0.9736,0.07930725
model_1359,c_10,c_10,c_2,c_12,0.9739,0.08133375
model_1360,c_1,c_11,c_3,m_2,0.9722,0.08423022
model_1361,c_10,c_9,c_5,c_10,0.9745,0.08281582
model_1362,m_3,c_5,c_9,c_4,0.8313,0.5246601
model_1363,c_10,c_7,c_2,c_7,0.9743,0.08337393
model_1364,c_1,m_2,c_11,c_9,0.9461,0.17984147
model_1365,c_12,c_6,m_1,c_1,0.9616,0.13147672
model_1366,c_11,c_3,c_7,c_6,0.9736,0.08480445
model_1367,m_1,c_12,c_6,c_3,0.9357,0.21607764
model_1368,c_12,c_12,m_3,c_12,0.97,0.10299735
model_1369,c_8,c_9,c_10,c_11,0.9728,0.08749291
model_1370,m_2,m_3,c_4,c_8,0.2804,1.9999667
model_1371,c_2,c_1,c_2,c_7,0.9735,0.08364543
model_1372,c_1,c_10,c_1,c_7,0.975,0.08219833
model_1373,c_10,c_8,c_7,c_6,0.9739,0.08171649
model_1374,c_4,m_2,c_1,m_3,0.9453,0.18320322
model_1375,c_10,c_10,c_8,c_4,0.9749,0.08117465
model_1376,c_4,c_3,c_6,s,0.9737,0.083855055
model_1377,m_1,c_3,m_3,c_6,0.9273,0.32165644
model_1378,c_11,c_10,m_1,c_2,0.9591,0.14013144
model_1379,c_6,c_12,c_1,c_5,0.9704,0.090574406
model_1380,c_5,m_3,m_1,c_7,0.9027,0.41618034
model_1381,c_7,c_10,m_2,c_8,0.958,0.14546975
model_1382,c_2,c_3,c_10,c_5,0.9735,0.08613517
model_1383,m_3,c_8,c_10,c_4,0.8352,0.5261481
model_1384,c_3,c_10,c_5,c_10,0.9713,0.08583083
model_1385,c_2,c_12,c_5,c_11,0.9739,0.082854405
model_1386,c_12,c_1,c_3,c_1,0.9724,0.0850206
model_1387,c_8,c_6,c_5,c_12,0.9715,0.09310931
model_1388,c_7,c_4,c_12,c_11,0.9736,0.08402198
model_1389,c_9,c_9,c_3,c_9,0.9732,0.086731836
model_1390,c_5,c_9,c_8,c_1,0.9731,0.0814484
model_1391,c_7,c_12,m_2,c_8,0.9673,0.11419965
model_1392,c_2,m_3,c_2,m_3,0.9415,0.20013407
model_1393,c_10,c_3,c_11,c_7,0.9734,0.08278527
model_1394,c_9,c_1,m_3,s,0.9592,0.14676592
model_1395,c_12,c_9,c_7,m_2,0.9738,0.085109375
model_1396,c_1,c_6,m_3,c_5,0.9694,0.102686435
model_1397,c_10,c_11,c_3,m_2,0.9737,0.083690666
model_1398,c_12,c_6,c_11,c_6,0.9717,0.0871901
model_1399,c_9,c_8,c_4,m_1,0.9722,0.088086784
model_1400,c_11,c_6,m_2,c_7,0.9652,0.1213434
model_1401,c_12,m_1,m_1,c_10,0.9285,0.2659988
model_1402,c_1,c_12,c_8,c_2,0.9727,0.087601684
model_1403,m_3,c_11,m_2,c_8,0.7411,1.0379404
model_1404,c_7,c_12,c_12,m_1,0.9727,0.083734706
model_1405,c_8,c_5,m_1,c_6,0.9597,0.13493973
model_1406,c_9,c_5,c_11,c_12,0.9723,0.08394297
model_1407,m_3,c_5,m_2,c_8,0.7437,1.0488076
model_1408,c_2,m_3,c_6,c_8,0.942,0.19637562
model_1409,c_5,c_4,m_2,c_10,0.9602,0.13970728
model_1410,c_8,c_5,c_12,c_12,0.9741,0.08101567
model_1411,c_8,c_9,c_4,c_6,0.9733,0.08228444
model_1412,m_2,c_1,m_2,m_1,0.8931,0.40959263
model_1413,c_3,c_4,c_7,c_10,0.9718,0.08670776
model_1414,c_10,m_2,m_3,c_4,0.731,1.1802701
model_1415,c_12,c_4,c_1,c_8,0.9733,0.0890953
model_1416,c_3,c_9,c_11,c_6,0.9707,0.09138004
model_1417,c_10,c_6,c_3,m_1,0.9737,0.08311896
model_1418,c_11,c_6,c_6,c_4,0.9733,0.08542946
model_1419,c_3,c_3,c_4,c_8,0.9733,0.0832596
model_1420,c_7,c_4,c_5,c_10,0.974,0.080873944
model_1421,m_2,c_1,m_3,s,0.8165,0.90679604
model_1422,c_4,c_6,c_11,c_11,0.9742,0.08026242
model_1423,c_11,c_5,c_5,s,0.9741,0.08373105
model_1424,c_3,c_11,c_3,c_12,0.9729,0.08567225
