Model,1st Layer,2nd Layer,3rd Layer,4th Layer,Accuracy,Loss
model_1,c_5,c_6,c_9,c_3,0.7428,0.782323991394043
model_2,c_4,c_7,c_3,c_6,0.7371,0.7863302718162537
model_3,m_2,c_5,c_1,c_2,0.6465,1.146090903377533
model_4,c_5,c_7,c_2,c_1,0.7105,0.8450526757240295
model_5,c_5,c_3,c_6,c_9,0.7147,0.8642854575157165
model_6,c_3,m_1,m_3,m_3,0.5964,1.2042262805938722
model_7,c_5,c_8,c_10,c_6,0.7365,0.7655745141983032
model_8,c_6,m_3,s,-,0.7234,0.8101741709709167
model_9,c_5,c_4,c_1,c_2,0.7041,0.8743383326530456
model_10,c_1,c_6,m_3,c_11,0.7555,0.710749334526062
model_11,c_4,c_12,c_12,m_1,0.7454,0.7511210697174072
model_12,c_1,c_10,c_5,c_8,0.6646,0.9628445575714112
model_13,c_1,c_7,s,-,0.6951,0.9032085703849793
model_14,c_7,c_7,c_11,c_7,0.7273,0.8077844013214112
model_15,c_3,c_1,m_2,m_1,0.6924,0.884184909248352
model_16,c_7,c_8,m_2,m_2,0.7374,0.7694108758926391
model_17,c_6,c_2,c_4,c_12,0.7217,0.8525566178321838
model_18,c_3,c_2,c_10,c_12,0.7233,0.8494987858772278
model_19,c_10,c_7,c_12,s,0.7293,0.8387213850975037
model_20,c_12,c_10,c_6,m_3,0.761,0.7030323519229889
model_21,c_11,c_10,s,-,0.6965,0.8950513916015626
model_22,c_7,c_1,c_2,m_2,0.7026,0.8672841077804565
model_23,c_7,c_9,c_5,c_12,0.6895,0.998207091999054
model_24,c_2,m_2,c_6,c_11,0.7621,0.7118523073673249
model_25,c_2,c_2,c_2,m_1,0.7234,0.8231538687705994
model_26,c_8,c_10,c_4,c_11,0.7327,0.800775384426117
model_27,c_2,c_9,c_6,c_1,0.7219,0.8431401695251465
model_28,c_1,c_11,c_6,c_8,0.7395,0.7747865290641784
model_29,c_3,c_7,c_6,c_10,0.7243,0.8456251238822937
model_30,c_11,m_3,m_2,c_5,0.7012,0.8634085464477539
model_31,c_6,c_3,c_6,c_1,0.7104,0.8643187888145447
model_32,m_3,c_10,c_5,s,0.6909,0.9065854812622071
model_33,c_4,c_7,c_10,c_3,0.7226,0.8149588659286499
model_34,c_7,c_4,c_9,c_1,0.6956,0.8904698331832885
model_35,c_11,m_2,c_1,c_6,0.7632,0.7128329162597656
model_36,c_3,c_8,c_7,c_9,0.6969,0.8865173968315124
model_37,c_2,c_8,c_8,m_3,0.7447,0.7648122952461243
model_38,c_2,c_1,s,-,0.6945,0.8999110469818116
model_39,c_6,c_11,c_4,s,0.6908,0.8864691417694092
model_40,c_9,c_11,c_11,c_8,0.7541,0.7445020029067994
model_41,c_12,s,-,-,0.6803,0.9452649375915527
model_42,c_12,c_6,c_6,c_2,0.7289,0.8136144799232483
model_43,c_4,c_5,m_3,s,0.723,0.8273366256713868
model_44,c_5,c_10,c_3,c_12,0.7163,0.9440973538398743
model_45,c_5,c_6,c_1,c_6,0.7405,0.7749704712867737
model_46,c_8,c_4,s,-,0.6848,0.901766642665863
model_47,c_9,c_11,m_1,c_3,0.7222,0.8241986484527588
model_48,c_1,c_2,c_9,c_4,0.6901,0.9030096556663513
model_49,c_5,c_1,m_2,c_8,0.7324,0.809107688331604
model_50,c_8,m_2,c_7,m_2,0.7141,0.8299718409538269
model_51,c_7,c_2,c_10,c_6,0.7397,0.764788027381897
model_52,c_4,c_11,m_1,c_11,0.7324,0.7839399269104004
model_53,c_6,s,-,-,0.6857,0.9753169552803039
model_54,c_3,c_4,c_8,m_2,0.7254,0.7945676964759827
model_55,c_1,c_9,c_3,m_3,0.7538,0.7268419078826904
model_56,c_10,m_3,c_2,m_2,0.7331,0.7824187640190124
model_57,c_1,c_9,c_9,c_4,0.7339,0.8539845994949341
model_58,c_5,c_9,s,-,0.7092,0.9018447620391846
model_59,c_5,c_9,m_3,c_7,0.7424,0.7582964885711669
model_60,c_10,c_10,c_7,c_11,0.7221,0.8503925807952881
model_61,c_5,c_3,c_3,c_11,0.7116,0.8832558166503907
model_62,c_1,c_5,c_7,c_12,0.7129,0.865197128200531
model_63,c_10,m_3,c_12,m_1,0.7358,0.7687754571914673
model_64,c_10,c_6,c_1,c_3,0.7434,0.7522839263916016
model_65,c_11,c_2,c_3,c_3,0.7473,0.7637720174789429
model_66,m_1,c_4,c_10,m_1,0.6757,0.9214147031784058
model_67,c_11,m_1,c_6,s,0.7403,0.7632428288459778
model_68,m_2,m_2,c_1,m_2,0.6029,1.1740130949020386
model_69,c_1,c_3,c_12,c_2,0.75,0.765303719329834
model_70,c_8,c_3,c_2,c_8,0.6984,0.8682634302139283
model_71,c_12,c_12,c_5,c_12,0.738,0.7725840079307557
model_72,c_2,c_1,c_4,c_10,0.6783,1.0622010723114013
model_73,c_2,m_2,c_8,m_2,0.7324,0.8080792590141297
model_74,c_5,c_7,c_5,m_1,0.7118,0.8365593143463135
model_75,c_3,m_2,c_7,c_12,0.7747,0.7099987860679626
model_76,c_6,c_8,m_3,m_1,0.7426,0.7490457637786865
model_100,c_1,c_3,c_9,c_9,0.7339,0.8407261132240296
model_101,c_7,m_2,c_5,c_6,0.7258,0.8552287107467651
model_102,c_8,c_2,c_3,c_10,0.719,0.8139318572998047
model_103,c_11,c_1,c_11,c_5,0.741,0.7737423454284668
model_104,c_8,c_11,c_5,c_3,0.7429,0.7704539366722107
model_105,c_5,m_3,m_2,c_12,0.7156,0.8246446154594421
model_106,c_5,m_1,c_11,c_7,0.7282,0.8358966621398926
model_107,c_8,c_6,c_3,m_3,0.7574,0.7291201599121093
model_108,c_1,c_1,c_12,c_11,0.7502,0.755509055519104
model_109,c_5,c_10,c_9,c_6,0.7319,0.7875219831466674
model_110,c_3,c_8,c_8,m_2,0.7058,0.8663253727912903
model_111,c_6,c_5,c_7,m_3,0.7269,0.7969543286323547
model_112,c_6,c_1,c_6,c_12,0.7364,0.7846612070083618
model_113,c_12,m_3,c_4,c_2,0.7701,0.6870142332077026
model_114,c_1,c_1,c_4,s,0.7083,0.8586752848625183
model_115,c_7,c_3,c_1,c_2,0.7293,0.7918466835975647
model_116,c_8,c_2,s,-,0.6913,0.9116117840766906
model_117,c_3,m_3,m_3,c_2,0.6775,0.9138725136756897
model_118,c_3,c_5,c_11,m_2,0.73,0.7938007363319397
model_119,c_3,c_4,c_4,c_9,0.6947,0.8988509560585022
model_120,c_6,c_3,c_12,c_3,0.7418,0.7756717394828796
model_121,c_8,c_11,m_2,s,0.7315,0.7872298036575317
model_122,c_10,c_1,c_8,s,0.7163,0.8452591891288758
model_123,c_6,c_1,c_7,c_3,0.7297,0.832669402885437
model_124,c_3,c_2,m_2,m_1,0.711,0.8339955484390259
model_125,c_1,c_7,c_6,c_8,0.7203,0.7933173099517822
model_126,c_5,c_4,c_4,c_11,0.706,0.8899975503921509
model_127,c_5,c_11,c_11,c_4,0.7327,0.8042854309082031
model_128,c_3,m_3,c_2,m_3,0.7121,0.846914152431488
model_129,c_4,c_7,c_7,c_1,0.6961,0.8853575270652772
model_130,c_9,c_3,s,-,0.72,0.8787051292419433
model_131,c_10,c_8,m_2,c_4,0.6941,0.8685959762573242
model_132,c_4,c_5,c_8,c_7,0.7141,0.8632926075935364
model_133,c_11,c_7,c_5,c_10,0.7332,0.7897909985542297
model_134,c_10,c_6,c_6,s,0.75,0.7631322837829589
model_135,c_6,c_4,c_9,m_3,0.6993,0.9162489612579345
model_136,c_4,m_1,c_1,m_1,0.6697,0.9707937905311584
model_137,c_11,m_1,s,-,0.7206,0.8545899254798889
model_138,c_9,c_9,c_3,c_11,0.7428,0.7439437936782837
model_139,c_4,c_10,c_7,c_9,0.7428,0.7798808919906616
model_140,c_7,m_1,m_2,c_6,0.7413,0.7792871590614319
model_141,c_10,c_5,c_7,c_9,0.717,0.8397955895423889
model_142,c_4,c_8,m_3,c_9,0.7492,0.721343607711792
model_143,c_11,c_3,m_1,s,0.7353,0.7858456051826477
model_144,c_12,c_4,m_1,c_2,0.7394,0.7735637818336487
model_145,m_1,c_6,c_10,s,0.6816,0.9332350017547607
model_146,c_11,c_1,m_1,c_7,0.7078,0.8688348224639892
model_147,c_8,m_3,m_3,c_4,0.6957,0.8646486258506775
model_148,c_9,c_1,c_4,c_5,0.7113,0.9032897329330445
model_149,c_2,c_6,c_2,c_7,0.7151,0.8251326608657837
model_150,c_2,c_7,c_1,c_4,0.7002,0.8892723557472229
model_151,c_2,m_2,c_11,c_5,0.7417,0.7873648535728455
model_152,c_8,c_11,c_10,c_2,0.7533,0.7903001865386963
model_153,c_9,c_5,c_8,c_2,0.7349,0.7949512573242188
model_154,c_1,c_9,s,-,0.707,0.887363705444336
model_155,c_9,c_6,c_5,m_3,0.7145,0.821300889492035
model_156,c_12,c_3,c_7,c_8,0.7455,0.7763146790504456
model_157,c_8,m_1,s,-,0.7055,0.8629354924201965
model_158,c_5,m_2,c_3,c_9,0.7582,0.7517212296009064
model_159,c_6,c_9,c_4,m_2,0.7077,0.8494519868850708
model_160,c_9,c_1,s,-,0.7004,0.8804449134826661
model_161,c_7,c_1,c_8,c_12,0.7318,0.7925765055656433
model_162,c_4,m_1,m_1,c_3,0.7041,0.840885682296753
model_163,c_9,m_1,c_5,m_1,0.7254,0.8282388572692871
model_164,c_9,c_4,c_10,c_5,0.7348,0.8262996691703797
model_165,c_4,m_3,c_7,c_10,0.7196,0.8012406295776368
model_166,c_2,c_6,c_5,c_3,0.7089,0.8734121777534485
model_167,c_7,s,-,-,0.6715,0.9897862665176391
model_168,c_1,c_10,c_7,s,0.7222,0.8247413548469543
model_169,c_8,c_7,c_9,c_1,0.7346,0.7709338329315185
model_170,m_2,c_4,c_2,c_8,0.6949,1.0345639351844789
model_171,c_9,m_3,c_5,c_2,0.764,0.7067803077697754
model_172,c_6,c_7,c_2,c_5,0.7235,0.8489206846237183
model_173,c_12,c_7,c_5,m_2,0.73,0.8104104213714599
model_174,c_6,c_9,c_6,s,0.731,0.8075001251220704
model_175,c_7,m_3,c_7,c_5,0.7141,0.8361605176925659
model_176,c_4,c_6,m_1,c_3,0.7346,0.7783937956809998
model_177,c_2,c_11,c_3,c_4,0.7101,0.8256482285499572
model_178,c_6,c_4,c_9,c_12,0.7036,0.9035053472518921
model_179,c_8,c_6,m_3,c_4,0.722,0.7940262822151184
model_180,m_3,c_11,c_5,c_5,0.7039,0.8954358819961548
model_181,c_1,m_1,c_4,c_4,0.7195,0.8503589423179626
model_182,c_2,c_11,s,-,0.7027,0.8776281723976135
model_183,c_3,c_11,c_3,c_5,0.7242,0.8350795701026916
model_184,c_3,c_10,c_8,c_1,0.7233,0.835932310962677
model_185,c_10,m_2,m_3,m_3,0.6254,1.1108768762588501
model_186,c_6,c_3,c_11,m_2,0.7235,0.8183247951507568
model_187,c_8,c_4,c_5,m_1,0.7001,0.8675888700485229
model_188,c_11,c_10,c_7,s,0.6887,0.9549544148445129
model_189,c_10,m_1,c_7,m_2,0.717,0.8430352835655213
model_190,c_1,c_6,c_11,c_9,0.7541,0.7401165671348572
model_191,c_5,c_10,c_9,c_12,0.7601,0.7183190886497498
model_192,c_6,c_6,m_1,m_1,0.7072,0.856996446609497
model_193,c_10,m_1,c_1,c_12,0.7252,0.8375806171417236
model_194,c_3,c_8,c_7,c_8,0.7292,0.7988058240890503
model_195,c_8,c_11,c_7,m_3,0.7413,0.7577078819274903
model_196,c_11,m_1,m_1,s,0.7236,0.8043487915039063
model_197,m_1,c_10,c_9,c_3,0.7168,0.9168897089958191
model_198,c_10,c_5,m_2,s,0.7171,0.8623568888664246
model_199,c_9,m_1,m_3,m_3,0.6379,1.074724905204773
model_200,c_10,c_9,c_12,m_1,0.7552,0.7580002848148346
model_201,c_12,c_12,c_6,s,0.7243,0.8543385255813598
model_202,c_6,c_2,c_6,c_5,0.7394,0.7826366807937623
model_203,c_8,c_2,c_9,c_5,0.7587,0.7580874926567077
model_204,c_5,c_1,c_9,c_10,0.7165,0.8692951122283935
model_205,c_11,c_7,s,-,0.7045,0.8934149969100952
model_206,c_12,c_3,c_5,c_8,0.7476,0.7550336497306823
model_207,c_1,m_3,m_2,c_5,0.6873,0.9039675798416138
model_208,c_3,c_6,c_6,c_11,0.732,0.8096229100227356
model_209,m_3,c_10,c_5,s,0.6758,0.9614537454605102
model_210,c_6,c_4,c_7,m_2,0.7264,0.8024836095809936
model_211,c_10,c_9,c_10,c_6,0.7192,0.8234606778144836
model_212,c_4,c_5,c_9,c_9,0.7249,0.8115889086723328
model_213,c_9,c_7,c_10,c_5,0.7101,0.8781219826698303
model_214,c_2,m_3,c_7,c_8,0.7466,0.7530973219871521
model_215,c_4,c_5,c_2,c_11,0.7032,0.8820885272979736
model_216,c_3,c_8,c_6,c_10,0.7323,0.8009937072753907
model_217,c_9,c_2,s,-,0.7139,0.8687310363769531
model_218,c_5,c_10,c_1,c_10,0.6763,1.0623603739738465
model_219,c_7,c_4,c_9,c_6,0.7156,0.8484943774223328
model_220,c_1,c_9,c_4,c_11,0.7199,0.8349597564697265
model_221,c_5,c_12,c_5,c_1,0.7376,0.768825031375885
model_222,c_1,m_3,c_2,m_3,0.6492,1.0115236469268798
model_223,c_11,c_7,m_2,c_10,0.7316,0.8826755759239197
model_224,c_11,c_1,s,-,0.6648,0.9658538895606995
model_225,c_4,c_2,c_5,c_10,0.7116,0.8328255833625794
model_226,c_12,c_9,c_7,c_8,0.7426,0.779157898235321
model_227,c_11,c_1,c_4,c_1,0.6785,0.944596099281311
model_228,c_5,m_2,c_5,m_3,0.7327,0.7943757247924804
model_229,c_3,c_8,c_6,c_6,0.7162,0.8280959481239318
model_230,c_12,m_2,c_10,s,0.7389,0.7876333079338074
model_231,c_3,m_1,c_5,c_6,0.7314,0.782923583316803
model_232,c_2,c_1,c_12,c_6,0.7171,0.8635175240516663
model_233,c_9,m_1,c_6,c_11,0.7624,0.7092132521629333
model_234,c_11,c_5,c_9,c_12,0.7484,0.7796970806121826
model_235,c_7,c_8,c_9,c_11,0.7315,0.822968791294098
model_236,c_4,m_3,c_6,m_1,0.7222,0.7988788994789123
model_237,c_6,m_3,c_10,c_1,0.747,0.7651273912429809
model_238,c_4,c_10,c_12,c_10,0.7483,0.7395920904159546
model_239,c_10,c_2,c_2,c_4,0.7191,0.8437972074508667
model_240,c_11,m_2,m_1,c_5,0.7301,0.8007798052787781
model_241,c_1,c_2,c_3,c_12,0.7321,0.794019183731079
model_242,c_12,c_6,m_2,m_3,0.7548,0.726847455406189
model_243,c_5,c_9,c_10,c_11,0.7234,0.8455004056930542
model_244,c_5,c_8,c_5,c_11,0.7263,0.8041749397277832
model_245,c_9,c_1,c_3,c_1,0.7096,0.8549804555892945
model_246,c_2,c_3,m_2,c_8,0.7331,0.8007754823684693
model_247,c_5,c_5,c_2,c_6,0.7226,0.8180536951065064
model_248,c_5,c_7,s,-,0.7177,0.861860297203064
model_249,c_10,c_4,s,-,0.6833,0.9204417837142944
model_250,c_2,s,-,-,0.6772,0.9486585265159607
model_251,c_1,c_12,c_10,s,0.715,0.8593596406936646
model_252,c_3,c_2,c_9,c_9,0.7277,0.8106830916404724
model_253,c_6,c_12,c_10,c_1,0.7263,0.8209459282875061
model_254,c_4,c_4,c_6,c_9,0.7343,0.7852920550346375
model_255,c_3,c_10,m_3,c_5,0.7688,0.6811581784248352
model_256,c_6,c_6,c_2,c_3,0.7386,0.7668985802650452
model_257,c_2,c_11,c_8,s,0.7228,0.8396051744461059
model_258,c_1,c_2,c_6,m_2,0.7257,0.7972460643768311
model_259,c_3,m_1,m_3,c_6,0.7122,0.8533174118995667
model_260,c_10,c_1,c_9,c_4,0.7404,0.7800953094482422
model_261,c_5,c_4,c_2,c_7,0.6924,0.8891858988761902
model_262,c_8,c_11,c_6,c_11,0.7186,0.8301504920959473
model_263,c_7,c_10,c_3,m_2,0.7386,0.756870091342926
model_264,c_7,c_9,c_2,c_7,0.7322,0.8090004246711731
model_265,m_3,c_4,c_10,c_10,0.6823,0.9788202216148376
model_266,c_4,c_5,c_5,c_1,0.7206,0.8243237475395203
model_267,c_4,c_4,c_5,c_2,0.6982,0.875068805885315
model_268,c_3,c_4,s,-,0.702,0.8667628728866578
model_269,c_8,m_1,c_2,c_2,0.7277,0.808553834438324
model_270,c_6,m_3,c_9,c_11,0.7832,0.6501892401218414
model_271,c_10,c_10,c_3,m_2,0.7397,0.7786503798484802
model_272,c_12,c_11,m_1,c_1,0.7324,0.8387976050376892
model_273,c_9,m_3,c_3,c_7,0.7577,0.7443834921836853
model_274,c_8,m_3,c_2,c_5,0.7455,0.7687329579353332
model_275,c_1,s,-,-,0.6824,0.9222057565689087
model_276,c_10,c_10,c_11,c_2,0.7278,0.8390043968200683
model_277,c_3,c_6,c_8,c_9,0.7079,0.8786627818107605
model_278,c_7,c_9,c_7,c_1,0.7338,0.7934334148406983
model_279,c_2,c_2,c_7,c_5,0.688,0.9089412265777588
model_280,c_5,m_2,c_1,c_4,0.7257,0.8326614142417907
model_281,c_1,c_6,c_8,m_1,0.7274,0.793037055015564
model_282,c_12,c_10,m_1,c_4,0.7283,0.8608305835723877
model_283,c_2,m_1,s,-,0.6753,0.9746115292549133
model_284,c_2,c_8,c_8,s,0.712,0.8558863319396973
model_285,c_4,c_5,c_1,m_2,0.7158,0.8329783498764038
model_286,c_1,c_5,m_1,m_1,0.71,0.8434113463401794
model_287,c_1,c_3,m_1,s,0.7152,0.8510912468910218
model_288,c_9,c_10,s,-,0.7011,0.8853812638282776
model_289,c_7,c_9,c_4,c_10,0.6996,1.0208803637504578
model_290,c_12,c_3,c_5,c_7,0.6976,0.8938247783660889
model_291,c_7,m_2,m_1,s,0.7191,0.8488991505622864
model_292,c_11,c_10,m_3,c_6,0.7571,0.7329953944206238
model_293,c_8,c_11,s,-,0.6823,0.9216693418502807
model_294,c_2,c_4,c_6,s,0.7001,0.8914868805885315
model_295,c_9,c_8,c_11,c_12,0.7523,0.7753021321296691
model_296,c_9,c_3,c_1,c_7,0.7257,0.8238882668495178
model_297,c_1,c_12,c_1,c_5,0.7022,0.8706578784942627
model_298,c_3,c_5,c_2,c_4,0.7299,0.7980211422920227
model_299,c_8,c_11,m_2,c_1,0.7393,0.7671522030830383
model_300,c_10,c_5,c_10,c_1,0.7188,0.8258259154319764
model_301,c_10,m_3,c_11,m_3,0.7366,0.7735027714729309
model_302,c_2,m_2,c_10,s,0.6766,0.9373821104049682
model_303,c_7,c_12,m_1,s,0.7133,0.8506839560508728
model_304,c_5,c_1,c_12,c_5,0.6982,0.8766896343231201
model_305,c_7,c_9,m_3,c_4,0.7322,0.7781993582725525
model_306,c_11,c_6,c_8,c_10,0.7232,0.808977495765686
model_307,c_3,c_7,c_8,c_4,0.7323,0.8082986408233642
model_308,c_12,c_3,m_2,c_10,0.7511,0.7484028454780579
model_309,c_12,c_6,c_4,c_9,0.7281,0.8138579092025757
model_310,c_8,m_3,c_11,c_6,0.7635,0.7100142728805542
model_311,c_2,c_8,s,-,0.6823,0.9128388450622559
model_312,c_12,c_6,c_2,c_5,0.7193,0.8406360611915589
model_313,c_5,c_6,c_11,c_7,0.7558,0.7378811740875244
model_314,c_10,c_10,c_6,m_3,0.7352,0.7791959596633911
model_315,c_4,c_12,c_11,m_2,0.7417,0.7599012586593628
model_316,c_1,c_3,m_1,c_6,0.7446,0.7539696799278259
model_317,c_4,m_2,c_11,c_2,0.7366,0.791861180114746
model_318,c_8,c_11,m_3,c_4,0.7564,0.7140187175750733
model_319,c_7,c_9,m_2,m_1,0.7285,0.8107211583137512
model_320,c_8,c_7,c_8,c_6,0.7284,0.8022502388954162
model_321,c_11,c_7,m_3,s,0.748,0.7698296969413757
model_322,c_8,c_4,m_1,c_4,0.7211,0.8572244132041931
model_323,c_9,m_2,m_1,c_11,0.7521,0.7461291435241699
model_324,c_2,c_12,c_11,c_11,0.7534,0.776315598487854
model_325,c_8,m_1,m_2,c_6,0.7384,0.7753802548408508
model_326,c_9,c_10,c_4,c_7,0.7197,0.8672604975700379
model_327,c_11,c_12,m_1,c_7,0.7298,0.8177375569343567
model_328,c_8,c_1,c_7,c_11,0.7264,0.8121756157875061
model_329,c_3,m_3,s,-,0.719,0.8164795273780823
model_330,c_5,c_3,c_2,m_1,0.7133,0.8496093189239502
model_331,c_9,c_9,c_6,s,0.736,0.7917503541946411
model_332,c_1,m_2,c_8,m_1,0.7114,0.835072232723236
model_333,c_4,c_9,c_1,c_5,0.734,0.7904155424118042
model_334,c_3,c_6,c_1,m_2,0.6813,0.9156428357124329
model_335,c_6,c_6,c_4,m_3,0.7272,0.7731653383255005
model_336,c_11,c_5,c_6,c_8,0.7346,0.8275746742248535
model_337,c_9,c_7,s,-,0.7022,0.8965753548622132
model_338,c_1,c_10,c_9,c_11,0.719,0.8492443096160889
model_339,c_7,c_3,m_2,c_7,0.7033,0.8636023463249206
model_340,c_12,c_9,c_4,c_11,0.7514,0.7508974775314331
model_341,c_2,c_11,c_7,c_10,0.7241,0.8107977198600769
model_342,c_10,c_5,c_7,m_3,0.7404,0.7785819831848144
model_343,c_2,c_11,c_1,c_12,0.7276,0.8038307641029357
model_344,c_3,c_3,c_10,c_8,0.7419,0.7636387531280517
model_345,c_11,m_3,m_3,c_9,0.7431,0.7739504874229431
model_346,c_11,m_3,c_9,c_11,0.7567,0.7398401131629944
model_347,c_12,c_2,c_8,c_2,0.7375,0.7937590547561646
model_348,c_12,c_11,c_1,c_6,0.7467,0.7497600923538208
model_349,c_2,c_9,s,-,0.6842,0.9562252808570861
model_350,c_11,c_8,c_2,c_7,0.7296,0.8234360091209412
model_351,c_8,c_6,c_11,c_9,0.727,0.8629947102546692
model_352,c_2,c_6,c_5,s,0.7213,0.8121843210220336
model_353,m_1,c_11,c_5,c_1,0.6889,0.926306062412262
model_354,c_11,s,-,-,0.6841,0.946634693145752
model_355,c_9,c_6,c_11,c_10,0.724,0.809991577911377
model_356,c_1,c_5,c_2,c_10,0.7176,0.8453217350959777
model_357,c_8,c_3,c_3,c_2,0.7441,0.7612778426170349
model_358,c_3,m_3,c_8,s,0.7392,0.7729427619934082
model_359,c_1,c_12,m_1,c_7,0.7242,0.8232263192176819
model_360,c_5,c_2,c_1,m_1,0.6814,0.9465988613128662
model_361,c_12,c_6,c_2,c_6,0.7327,0.7785382894515991
model_362,c_10,c_12,c_11,c_7,0.7606,0.7346600438117981
model_363,c_11,c_10,m_3,c_10,0.7717,0.7231780836105347
model_364,c_9,c_11,c_2,c_7,0.7354,0.7820460767745971
model_365,c_4,c_10,c_3,c_3,0.7385,0.7836512778282165
model_366,c_7,c_9,c_12,s,0.6877,1.109152038860321
model_367,c_1,m_3,c_6,c_2,0.6879,0.8919591462135315
model_368,c_5,c_11,c_7,c_6,0.7244,0.8103359268188477
model_369,c_8,c_7,s,-,0.7007,0.8773085196495056
model_370,c_5,c_5,c_10,c_4,0.7469,0.7531257271766663
model_371,c_7,c_9,c_11,c_11,0.7496,0.7627056499481201
model_372,c_4,c_11,c_1,c_8,0.7213,0.8130886882781982
model_373,c_7,c_2,c_11,m_1,0.719,0.8196103137016296
model_374,c_3,c_4,c_3,c_4,0.6993,0.892134693145752
model_375,c_10,c_3,c_4,c_9,0.701,0.8698536364555359
model_376,c_8,c_7,c_7,c_9,0.7257,0.830246381187439
model_377,c_4,s,-,-,0.671,0.9666766644477844
model_378,c_5,m_2,s,-,0.705,0.8604639269828797
model_379,c_12,c_7,c_3,c_11,0.7443,0.768982559967041
model_380,c_12,c_10,c_3,c_3,0.7383,0.7778798167228699
model_381,c_3,c_4,c_11,c_4,0.7041,0.8602331338882446
model_382,c_9,c_5,m_3,c_3,0.7579,0.7093742636680603
model_383,c_5,m_1,c_2,m_2,0.702,0.8677793052673339
model_384,c_11,c_12,s,-,0.706,0.8949709621429444
model_385,c_3,c_8,c_2,c_7,0.7405,0.8014048710346222
model_386,c_1,c_5,m_3,c_1,0.7259,0.7899219560623169
model_387,c_10,c_12,s,-,0.6784,0.9554990869522094
model_388,c_2,m_3,c_3,c_5,0.754,0.7534931206226348
model_389,c_10,c_1,c_5,c_12,0.7247,0.8351222665786743
model_390,c_10,c_9,s,-,0.6977,0.8804154019355774
model_391,c_7,c_12,s,-,0.7081,0.8526553727149964
model_392,c_5,m_1,c_7,c_12,0.7533,0.7687872699737549
model_393,c_12,c_2,m_2,s,0.7298,0.7989054546356201
model_394,c_5,c_2,c_4,c_12,0.7396,0.803525193977356
model_395,c_12,c_4,c_6,c_11,0.7498,0.7797471115112304
model_396,c_7,c_3,c_6,c_11,0.7639,0.7326040149688721
model_397,c_4,c_7,c_8,c_11,0.7433,0.7947755298614502
model_398,c_4,m_1,c_7,c_5,0.737,0.786889029598236
model_399,c_12,c_2,c_5,c_7,0.7373,0.7964193785667419
model_400,c_5,c_9,c_5,c_10,0.7264,0.8233983200073243
model_401,c_11,m_2,m_1,c_1,0.7191,0.8159836513519287
model_402,c_2,c_6,s,-,0.6846,0.9086027359008789
model_403,c_11,c_10,c_4,m_1,0.7243,0.8142566146850586
model_404,c_11,m_2,c_12,c_1,0.7276,0.8611870274543763
model_405,c_2,c_1,c_1,c_3,0.7203,0.8291439314842224
model_406,c_7,m_1,c_9,c_10,0.7483,0.761277497959137
model_407,c_10,c_12,c_2,c_9,0.765,0.7512595649719238
model_408,c_7,c_7,c_12,c_7,0.7321,0.8341422264099121
model_409,c_6,c_12,m_3,c_1,0.7455,0.7455810536384583
model_410,c_11,c_6,c_4,c_3,0.7179,0.8176234498977661
model_411,c_2,c_9,c_1,c_1,0.7128,0.8383800274848938
model_412,c_9,m_1,m_1,m_2,0.7143,0.8729472585678101
model_413,c_11,m_2,c_11,c_12,0.7493,0.7674042333602905
model_414,c_2,m_2,s,-,0.7162,0.8563941420555115
model_415,c_8,c_5,c_8,c_9,0.7401,0.8502301859855652
model_416,c_2,c_12,c_2,c_8,0.7523,0.7478821941375733
model_417,c_11,c_6,m_2,c_5,0.7501,0.7431916942596436
model_418,m_2,c_8,c_7,c_1,0.7131,0.8683371585845947
model_419,c_11,c_6,c_3,c_3,0.736,0.7805517230987549
model_420,c_2,c_10,m_1,m_1,0.6975,0.8761914549827575
model_421,c_10,c_1,c_4,c_11,0.7264,0.8143873208999634
model_422,c_3,c_7,c_2,c_11,0.7279,0.7953396857261658
model_423,c_1,c_6,c_4,c_11,0.7287,0.8283139643669128
model_424,c_5,c_9,m_1,m_3,0.7326,0.7769136852264404
model_425,c_1,c_8,c_9,c_5,0.7197,0.8580887468338013
model_426,c_12,c_9,c_12,c_11,0.7413,0.805166498184204
model_427,c_12,c_7,c_1,c_1,0.7078,0.876352409362793
model_428,c_7,c_8,c_11,m_2,0.7176,0.8340048462867736
model_429,c_2,c_9,c_10,c_6,0.7448,0.7494242482185364
model_430,c_4,c_1,m_2,c_4,0.6859,0.9174356491088868
model_431,s,-,-,-,0.6474,1.0799983957290649
model_432,c_4,c_8,c_4,c_1,0.7176,0.825208002281189
model_433,c_4,c_9,c_4,c_12,0.7342,0.8088925929069519
model_434,c_7,c_6,c_3,c_10,0.7539,0.7333140047073364
model_435,c_10,c_1,c_1,c_9,0.724,0.8398697092056274
model_436,c_4,c_5,c_3,c_11,0.7477,0.749632730770111
model_437,m_3,m_2,c_8,c_8,0.6115,1.1204720823287964
model_438,m_2,c_9,c_12,m_3,0.7081,0.848079166507721
model_439,c_2,c_1,c_5,m_3,0.6968,0.8917115691184998
model_440,c_5,m_1,c_4,s,0.6928,0.9054875895500183
model_441,c_9,c_4,c_1,m_1,0.6852,0.8985059432983399
model_442,c_12,c_7,c_8,c_1,0.7245,0.8167302286148072
model_443,c_10,c_5,c_12,c_1,0.7456,0.7655896728515625
model_444,c_6,c_4,s,-,0.6731,0.9371318929672241
