Model,1st Layer,2nd Layer,3rd Layer,4th Layer,Accuracy,Loss
model_738,c_3,c_5,m_2,m_3,0.8731177012907191,0.4593278970557924
model_739,c_4,c_11,c_10,m_2,0.8636293792255685,0.45084414866964145
model_740,c_8,c_12,m_2,m_1,0.8767670559311617,0.4232098038440551
model_741,c_7,m_3,s,-,0.8403887523048555,0.5357112452323699
model_742,c_11,c_9,c_1,m_3,0.8878687768899816,0.3983992770195154
model_743,c_4,c_5,c_9,c_7,0.8678165334972342,0.4689989081448254
model_744,c_10,c_4,c_3,m_2,0.8767286416717885,0.44036438835861497
model_745,m_2,c_1,s,-,0.8060079901659496,0.6958894246952183
model_746,c_6,c_9,m_3,c_8,0.9033497234173326,0.3551146671926968
model_747,c_3,c_9,c_9,c_3,0.8819913952059004,0.408282342627324
model_748,c_5,c_6,c_2,c_4,0.8444222495390289,0.5178306082969951
model_749,c_4,c_12,c_7,c_10,0.8661647203441918,0.45436764256164347
model_750,c_11,c_2,c_8,m_2,0.8698909035033805,0.45163626935431467
model_751,c_11,c_4,c_4,c_6,0.8715427166564229,0.491797995690048
model_752,c_5,c_3,m_3,c_2,0.8904041180086048,0.40807384789246465
model_753,c_12,c_8,c_7,c_6,0.8719268592501537,0.42472406631517645
model_754,c_3,c_1,s,-,0.8577519975414875,0.5004621545229503
model_755,c_9,c_11,c_12,c_7,0.8909035033804549,0.385547961902329
model_756,c_12,m_3,c_3,c_5,0.8962430854333129,0.36186219538437786
model_757,c_9,c_6,c_5,c_5,0.8839121081745543,0.4547869788131321
model_758,c_12,c_10,m_3,c_5,0.8877151198524893,0.3988087813254874
model_759,c_10,m_2,c_6,c_8,0.9014290104486785,0.33860742225647705
model_760,c_9,c_8,c_6,c_2,0.8887907191149355,0.384738205063724
model_761,c_8,c_10,c_10,m_2,0.8640135218192994,0.4587425247393434
model_762,c_7,c_8,m_3,c_6,0.8942839582052858,0.378461124807065
model_763,c_9,c_2,c_1,c_8,0.8692378610940381,0.4565402187393279
model_764,c_6,c_10,c_9,c_10,0.8723878303626306,0.43186211147756026
model_765,c_5,c_1,c_5,c_6,0.879840196681008,0.433585381573816
model_766,c_7,c_3,c_11,c_4,0.8587507682851875,0.47436450597656676
model_767,c_5,m_1,c_3,c_9,0.8920559311616472,0.37528537559084313
model_768,c_9,c_12,c_6,c_8,0.8943223724646588,0.38404201269069643
model_769,c_3,c_11,m_3,s,0.8827212661339889,0.4155763908075861
model_770,c_7,c_1,m_3,s,0.870159803318992,0.4529154110738816
model_771,c_4,c_9,c_1,c_11,0.8691226183159189,0.454195126671328
model_772,c_6,c_2,c_12,c_1,0.859480639213276,0.5109075613104646
model_773,c_7,c_6,c_1,s,0.8558312845728334,0.5037360394392998
model_774,c_10,c_10,c_7,c_10,0.859519053472649,0.4697741492895825
model_775,c_3,c_6,c_4,c_12,0.8766133988936693,0.41017953630195636
model_776,c_7,m_1,c_9,c_6,0.8889827904118008,0.3871845509067004
model_777,c_6,m_3,c_9,c_11,0.9020436385986478,0.3484696581543005
model_778,c_3,c_11,c_8,c_2,0.8890980331899201,0.38944621238062993
model_779,m_2,c_1,c_6,c_3,0.8780347264904733,0.41502791036380604
model_780,c_11,c_1,m_1,c_5,0.8848724646588814,0.4813295799984695
model_781,c_12,m_2,c_3,s,0.865319606637984,0.4916091502701936
model_782,m_3,m_2,s,-,0.5784035033804549,1.342670054837246
model_783,c_1,c_1,c_3,c_11,0.856100184388445,0.47486563167948626
model_784,c_3,c_9,m_3,c_5,0.8939382298709281,0.40498822366048315
model_785,c_4,c_4,c_6,c_8,0.8614013521819299,0.4822576957186381
model_786,c_5,c_8,c_10,c_1,0.8666641057160418,0.4406003450863773
model_787,c_1,c_2,m_1,c_11,0.865319606637984,0.5354710401899623
model_788,c_5,c_2,c_11,c_11,0.8737323294406883,0.4382600186744129
model_789,c_9,c_3,m_2,c_10,0.8702750460971113,0.5638400293158548
model_790,c_12,c_5,c_1,c_10,0.8722341733251383,0.4255372948335517
model_791,c_9,m_3,c_3,m_2,0.8701213890596189,0.4500223978135801
model_792,c_6,c_10,c_12,c_2,0.8617470805162877,0.6228396488283775
model_793,m_2,c_11,c_7,c_4,0.8599416103257529,0.4951786816981063
model_794,c_11,c_2,c_2,c_1,0.854141057160418,0.4752950722142166
model_795,c_10,c_8,c_3,c_7,0.8639366933005531,0.45717106219644404
model_796,c_7,m_2,m_1,c_12,0.8722725875845113,0.5147026921608144
model_797,c_9,c_8,s,-,0.8583282114320836,0.4861030080289876
model_798,c_10,c_10,c_9,m_1,0.8738091579594346,0.42039565747511043
model_799,c_9,c_3,c_3,c_5,0.8670866625691457,0.4521540131445083
model_800,c_8,c_11,m_1,c_10,0.8710433312845728,0.4993875919581925
model_801,c_9,m_2,s,-,0.8487246465888137,0.5174812726726836
model_802,m_3,m_2,c_4,s,0.567839582052858,1.3521489326251968
model_803,c_8,c_9,c_12,c_10,0.8781499692685925,0.5043421480724544
model_804,c_9,m_3,c_1,s,0.874539028887523,0.44919605475301455
model_805,c_9,m_3,c_4,m_2,0.8412722802704364,0.5401316443395233
model_806,c_11,c_4,c_4,s,0.8419253226797787,0.517520355927336
model_807,c_7,c_10,c_4,c_2,0.8677781192378611,0.4743882437736327
model_808,c_10,c_1,m_1,c_8,0.8506837738168408,0.5882035345480203
model_809,c_10,m_1,m_3,m_2,0.6814689612784266,1.1464502514324528
model_810,c_7,c_9,c_12,c_4,0.865780577750461,0.4442562580328451
model_811,c_12,m_3,m_3,c_2,0.8159572833435771,0.6167668929368203
model_812,c_1,c_6,c_12,m_2,0.8743853718500307,0.4261771946041842
model_813,c_2,m_3,m_2,m_3,0.534841733251383,1.5019328733419595
model_814,c_1,c_4,c_8,c_2,0.8663567916410572,0.45412510638047965
model_815,c_6,c_5,c_5,c_2,0.8691226183159189,0.48595008576436505
model_816,c_9,c_10,c_12,c_8,0.882298709280885,0.4152384622557147
model_817,c_7,c_3,c_4,m_2,0.8715427166564229,0.43407820878617953
model_818,c_5,c_5,c_9,c_9,0.8901352181929932,0.38979757396755
model_819,c_12,m_3,m_3,c_6,0.8433082360172096,0.5809893222513123
model_820,m_2,c_6,m_2,c_12,0.8741548862937922,0.43195252223071984
model_821,m_1,c_2,c_1,c_8,0.8673939766441303,0.45941236121070556
model_822,c_9,c_1,c_11,c_5,0.8685079901659496,0.5140173097805664
model_823,c_6,m_1,c_10,c_8,0.9030424093423479,0.3483768733150767
model_824,c_7,c_11,c_4,c_4,0.8574830977258758,0.5087970771815927
model_825,c_9,c_2,c_2,c_3,0.8870620774431469,0.39042825787600083
model_826,m_2,c_10,c_3,c_2,0.8761524277811924,0.4265233980012072
model_827,c_3,m_3,m_1,c_12,0.8504532882606023,0.5418766612609471
model_828,m_2,c_7,c_11,c_4,0.864820221266134,0.4568131455502484
model_829,c_12,m_2,c_3,c_9,0.9129917025199754,0.31074163079783823
model_830,c_9,c_4,c_9,c_2,0.8768438844499078,0.422897209304018
model_831,c_2,c_2,c_4,c_3,0.8629763368162262,0.4763653654222776
model_832,c_3,c_6,c_10,m_1,0.8675476336816226,0.48460544337139
model_833,c_3,c_1,c_9,c_4,0.8706976029502151,0.45716805383334075
model_834,c_8,c_11,c_12,c_2,0.8634757221880762,0.4591727007933753
model_835,c_12,c_8,c_7,c_4,0.8753457283343578,0.4300920645847743
model_836,c_8,c_5,m_1,c_3,0.8679317762753535,0.5179813948231529
model_837,c_1,c_2,c_2,c_4,0.8717347879532883,0.48064333510017865
model_838,c_8,c_9,c_6,c_12,0.8774585125998771,0.40944685701328914
model_839,c_7,c_7,c_5,s,0.8629763368162262,0.47699504136837695
model_840,c_8,c_5,c_8,c_2,0.8606714812538414,0.46965066243716375
model_841,c_7,c_10,c_1,c_10,0.8504917025199754,0.5029688764640577
model_842,c_8,m_3,c_10,c_9,0.8985863552550707,0.3606619046590009
model_843,c_8,c_10,s,-,0.8549093423478795,0.5058064927617758
model_844,c_9,c_12,c_4,c_4,0.8650507068223725,0.4699511019159257
model_845,c_11,m_1,c_6,c_9,0.8971650276582668,0.36186981342673374
model_846,c_2,c_10,c_10,c_11,0.8470344191763983,0.5174298642618786
model_847,c_11,c_1,c_1,c_3,0.8595958819913952,0.4654399701877833
model_848,c_12,c_3,c_9,c_7,0.8727719729563614,0.4214882274085602
model_849,c_6,c_11,c_6,c_12,0.8846419791026429,0.4281704963471674
model_850,c_4,c_11,m_1,s,0.8605946527350953,0.48727408737475403
model_851,c_4,m_3,m_2,c_3,0.8046634910878918,0.6826924774166112
model_852,c_5,c_12,c_1,c_2,0.8718116164720344,0.4386773584885654
model_853,c_4,c_1,s,-,0.8404271665642287,0.5330738504660518
model_854,c_4,c_3,c_4,c_4,0.8521435156730178,0.5728403068827059
model_855,c_8,c_6,c_10,c_3,0.8698909035033805,0.5100981165605157
model_856,c_3,c_2,s,-,0.8554471419791027,0.505701393163783
model_857,c_5,c_10,c_12,c_3,0.8861017209588199,0.44937309419442045
model_858,c_7,m_1,m_3,c_12,0.8392747387830363,0.5646750819265439
model_859,c_2,m_1,s,-,0.8336278426551936,0.5683325604749151
model_860,c_12,c_9,c_10,m_2,0.8757298709280885,0.418295437031607
model_861,c_1,m_1,c_3,c_6,0.8875614628149969,0.38469676037342476
model_862,c_4,c_7,c_7,c_1,0.8537185003073141,0.4978981764773027
model_863,c_3,c_12,c_11,c_11,0.884181007990166,0.41166286695961507
model_864,c_3,m_1,c_2,c_7,0.8863706207744315,0.4138097085869232
model_865,c_1,c_7,m_3,c_10,0.8864474492931776,0.42966243506540314
model_866,c_1,c_9,s,-,0.8543715427166564,0.4975537411552598
model_867,m_1,c_11,m_2,c_12,0.8870236631837738,0.39412384944124756
model_868,c_4,c_8,c_3,c_7,0.8643976644130301,0.47394333287075247
model_869,c_1,c_10,c_4,c_2,0.8406576521204672,0.5487725812147275
model_870,c_11,c_5,c_2,c_9,0.8794944683466502,0.42355235093619537
model_871,c_9,c_1,s,-,0.8535264290104487,0.4980853194555184
model_872,c_11,c_11,m_2,c_1,0.8811078672403196,0.5282784976436085
model_873,c_3,c_5,c_12,c_12,0.8981253841425937,0.3761707677459545
model_874,c_7,c_12,c_9,c_4,0.87350184388445,0.4197504524262902
model_875,m_3,m_1,m_1,c_4,0.4257452366318377,1.7285728815807913
model_876,c_12,c_3,c_5,c_1,0.8664336201598033,0.45212150776338633
model_877,c_3,m_1,c_12,c_12,0.895858942839582,0.35352046277142773
model_878,c_2,c_1,c_8,m_3,0.885679164105716,0.41371246795934186
model_879,c_4,m_2,c_6,s,0.8537185003073141,0.4970619303266476
model_880,c_10,c_6,c_5,c_2,0.8683543331284573,0.45854286585728965
model_881,c_2,m_2,c_11,c_4,0.8879840196681008,0.39879252915926044
model_882,c_1,c_11,s,-,0.8412722802704364,0.5774300969225832
model_883,c_9,c_6,c_5,c_8,0.875460971112477,0.4188784325075208
model_884,c_4,m_3,c_8,c_6,0.8908266748617086,0.37219281468973175
model_885,c_10,c_11,c_12,c_2,0.8553318992009834,0.5000260230875044
model_886,c_7,m_1,m_2,m_1,0.7835356484326982,0.8482250859932293
model_887,c_12,c_10,c_9,c_1,0.87549938537185,0.421909305449637
model_888,c_1,c_12,c_7,c_3,0.8715811309157959,0.43001023770184627
model_889,c_6,c_8,c_2,c_3,0.8720805162876459,0.4343550242460719
model_890,c_9,c_7,c_3,c_11,0.8689689612784266,0.5179182251099069
model_891,c_6,c_3,c_8,m_1,0.8652427781192379,0.4901943252305715
model_892,c_1,c_5,c_4,c_5,0.871619545175169,0.4385387587424576
model_893,m_1,c_11,c_10,c_2,0.8708896742470805,0.47205812396560626
model_894,c_6,m_1,c_6,c_10,0.8951290719114936,0.37104695493649614
model_895,c_9,c_9,m_1,c_3,0.9016979102642901,0.3941271734168065
model_896,c_1,m_3,c_1,c_11,0.8857175783650891,0.3924997737717064
model_897,c_7,c_3,s,-,0.8451905347264905,0.5231265260917538
model_898,c_3,c_8,m_2,m_3,0.8833358942839582,0.43687416182644323
model_899,c_11,m_1,s,-,0.842539950829748,0.537072848498858
model_900,c_2,m_1,c_1,c_10,0.874539028887523,0.4265101160338926
model_901,c_6,c_11,c_1,c_12,0.8971650276582668,0.37284290378875506
model_902,c_8,c_11,c_6,m_3,0.8937461585740627,0.3583754944193195
model_903,c_1,m_1,c_2,m_3,0.8275583896742471,0.6158714213470923
model_904,c_8,c_10,m_3,c_5,0.8915949600491703,0.3891945679310867
model_905,c_7,c_11,c_1,c_10,0.8705439459127228,0.4395112812784675
model_906,c_1,m_1,c_2,c_4,0.812039028887523,0.6443739252802633
model_907,c_8,c_4,s,-,0.8494545175169023,0.5096460788269752
model_908,c_7,c_5,c_12,c_4,0.8776121696373694,0.4155240604687155
model_909,c_11,m_3,c_11,c_5,0.9037338660110633,0.3353508028425574
model_910,c_6,c_12,s,-,0.8659342347879533,0.4547750238597063
model_911,c_10,m_3,c_2,c_5,0.8865626920712969,0.397175143105931
model_912,c_5,c_3,c_2,c_10,0.8722341733251383,0.5002978297835416
model_913,c_2,c_4,m_3,c_4,0.8874462200368777,0.46016272293436944
model_914,c_2,c_5,c_10,c_7,0.8466502765826674,0.5089266151739325
model_915,c_6,c_1,c_5,c_1,0.8585586969883221,0.5037659023463104
model_916,c_10,c_5,m_1,m_3,0.868661647203442,0.496440938080317
model_917,c_6,c_11,c_10,c_9,0.885679164105716,0.39288803357596624
model_918,c_7,m_3,m_3,s,0.7321757836508912,0.9263767494917942
model_919,c_2,c_1,m_1,c_12,0.8903657037492317,0.5164969354849618
model_920,c_9,c_8,c_3,s,0.8605562384757222,0.46650710001303947
model_921,c_8,c_2,c_6,s,0.8578672403196066,0.4738438137713648
model_922,m_2,c_9,c_9,s,0.8667025199754149,0.45998797416870185
model_923,c_5,c_7,c_11,c_3,0.8398509526736324,0.572934511419301
model_924,c_7,c_2,s,-,0.8526429010448678,0.49948943045949673
model_925,c_10,c_8,c_12,m_3,0.8869468346650277,0.45819020379373615
model_926,c_6,c_4,c_5,c_8,0.87450061462815,0.4424123439912644
model_927,c_2,c_1,c_2,c_11,0.8581745543945912,0.48387957530550674
model_928,c_10,c_1,c_4,c_4,0.8625537799631223,0.4736044882592352
model_929,c_2,c_12,m_2,m_2,0.8895590043023971,0.437095618378039
model_930,c_5,c_3,m_3,c_1,0.8740012292563,0.4364443351941088
